theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d180_reach_d5,d180_reach_d10,d180_reach_d15,d180_reach_d20,d180_has_B,d180_has_A,d180_has_S,d180_p50,d180_p90,d180_p99,d180_p99_p50,d180_mean_bonus,d180_p99_bonus,d180_sink,d180_inflow,d180_refund,d180_sink_ratio,d180_drop7,d180_spare_total,balance_loss,balance_score,obj_growth,obj_rarity,obj_economy,obj_fun
5444,897.2715,0.9790129,604.0873,1.5455484,0.88185495,191.06575,0.02546743,0.005429562,0.0012143126,0.00023171393,1.60214,0.96987003,0.7209958,0.18517807,0.22104913,0.4229663,0.7493998,0.59399134,0.015082046,0.0,0.0,0.32613415,0.05417471,0.0,9644.625,30206.607,74090.55,7.682056,0.035345696,0.23321547,204010370.0,240043680.0,8593.75,0.8498581,0.2414334,2000.3125,0.5590571,0.64141333,-0.23890929,-0.0,-0.00014191866,-0.008566603
3438,696.16565,0.70540494,689.1548,1.432832,0.87641925,247.91107,0.0402978,0.0036651224,0.0027554624,0.0001007703,1.319112,1.1508179,0.98222697,0.2414101,0.37056392,0.36140567,0.8877752,0.5033784,0.004946911,0.0,0.0,0.38103282,0.02195946,0.0,5337.1714,16234.494,35954.82,6.736681,0.029144071,0.17412782,130207720.0,134683550.0,24781.25,0.9665899,0.2547056,2070.25,0.5692743,0.63723725,-0.15843147,-0.0,-0.116589904,-0.004705608
755,987.56555,1.1964358,561.49133,1.636017,1.0167724,192.12315,0.019546732,0.004830568,0.0012910721,0.0007697724,1.14002,1.0155249,0.99108577,0.13416469,0.38515496,0.6626929,0.8902322,0.61462355,0.02594112,0.0,0.0,0.45378864,0.19944498,0.00048262547,9796.9,39169.297,110234.125,11.251939,0.04630385,0.37235156,284703600.0,336647600.0,3000.0,0.8456946,0.24987933,2069.1875,0.57097304,0.63654816,-0.24868242,-0.0,-0.0043054223,-0.0001206696
6834,549.1791,1.0191052,656.7117,1.5610538,1.126902,344.10138,0.025037117,0.005105867,0.0014539779,0.00068413804,0.73057485,1.0326437,0.8242118,0.13239774,0.40457922,0.44270387,0.58831763,0.4233832,0.0003619691,0.0,0.0,0.42471045,0.15878378,0.0,6934.613,21024.322,55928.938,8.065186,0.033089027,0.24045002,133565170.0,153623230.0,62.5,0.86943305,0.24939671,2077.9375,0.58208156,0.63207865,-0.23625483,-0.0,-0.019433022,-0.0006032884
7062,828.0791,0.7129098,517.5378,1.519469,0.81542826,158.88196,0.038907513,0.005265299,0.0010291971,0.00011605919,1.8237158,1.2347097,0.733569,0.1229417,0.3922214,0.64679754,0.849913,0.50325775,0.012186293,0.0,0.0,0.21151063,0.019787643,0.0,5088.4727,18786.855,49256.656,9.680047,0.0296545,0.18363672,160554600.0,160022780.0,50937.5,1.0030041,0.25434363,2200.375,0.60555583,0.6228373,-0.15107146,-0.0,-0.15300405,-0.004343629
4497,693.37354,1.2217653,441.75372,1.6579798,0.81275874,270.39548,0.020139337,0.0037278556,0.0013054373,0.00040266968,1.1438615,1.0629345,0.917394,0.1180419,0.30002713,0.555493,0.9090581,0.6182432,0.0041023167,0.0,0.0,0.40444013,0.118725866,0.0,9075.32,29297.906,78425.72,8.641647,0.03544511,0.25420797,199599940.0,234619710.0,6281.25,0.85071534,0.24239865,1999.0625,0.634905,0.61165637,-0.2741409,-0.0,-0.00071531534,-0.0076013505
7455,1168.0615,1.2715771,645.99274,1.5965608,0.82539976,220.66962,0.018626494,0.0038064911,0.0029362105,0.00041434128,1.2316511,1.1908002,0.79728734,0.2193563,0.4369438,0.54710895,0.6808799,0.65721524,0.02159749,0.0,0.0,0.5997828,0.15021718,0.00012065637,10711.57,44476.508,119553.33,11.1611395,0.049410906,0.33857465,356348700.0,417254140.0,3968.75,0.85402465,0.24927607,2191.9375,0.6671976,0.59980893,-0.29561776,-0.0,-0.004024625,-0.0007239282
3356,976.77466,0.7999392,614.1433,1.4987445,0.8841263,390.1654,0.027018083,0.012279948,0.001413419,0.00072176254,1.7170118,1.0846984,0.84687,0.15216288,0.24226895,0.56328326,0.6356204,0.6461148,0.0026544402,0.0,0.0,0.42627895,0.14140926,0.0,9896.791,28250.469,67974.16,6.868303,0.03501758,0.23932704,183085020.0,215018640.0,13218.75,0.8514321,0.24927606,2252.8125,0.6884656,0.5922537,-0.3034604,-0.0,-0.0014320612,-0.0007239431
152,1046.169,0.91078454,426.546,1.5915339,1.0482873,164.13715,0.022639886,0.010685065,0.0025626458,0.00011842795,1.7693278,1.162427,0.98287624,0.12674859,0.1808659,0.58888316,0.656044,0.68182915,0.029078186,0.0,0.0,0.5091699,0.050072394,0.0,11041.725,35764.336,92944.5,8.417571,0.04289028,0.24452811,228905300.0,269220480.0,29500.0,0.850159,0.25687742,2336.4375,0.6912013,0.59129566,-0.31275097,-0.0,-0.00015896559,-0.0068774223
4680,1103.7621,0.76853853,710.14856,1.6529698,1.1483142,226.12152,0.037432224,0.004007404,0.002316319,0.0007369709,1.5673145,1.2100893,0.78495425,0.1768134,0.29967535,0.3987697,0.5906749,0.32890928,0.002292471,0.0,0.0,0.43267375,0.14068532,0.00024131274,9205.185,28388.371,71876.94,7.8083105,0.038152516,0.27909145,199015360.0,234137020.0,1406.25,0.8499901,0.254223,2086.75,0.7364651,0.57588255,-0.32879823,-0.0,-9.894371e-06,-0.004222989
4067,980.4075,1.2595665,607.1565,1.6806737,1.1312774,452.69037,0.018779065,0.006251185,0.0017026917,0.00037884148,0.7929359,0.9593142,0.90455943,0.19785437,0.393743,0.7352694,0.75661904,0.6899131,0.003619691,0.0,0.0,0.4856419,0.12294884,0.00012065637,11343.593,37484.906,90822.83,8.006531,0.03905368,0.2582937,291170400.0,343742720.0,125.0,0.8470588,0.24939671,2235.9375,0.7757921,0.56312895,-0.3462934,-0.0,-0.0029412508,-0.0006032884
