theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d90_reach_d5,d90_reach_d10,d90_reach_d15,d90_reach_d20,d90_has_B,d90_has_A,d90_has_S,d90_p50,d90_p90,d90_p99,d90_p99_p50,d90_mean_bonus,d90_p99_bonus,d90_sink,d90_inflow,d90_refund,d90_sink_ratio,d90_drop7,d90_spare_total
303,1124.5637,1.4182343,409.1398,1.5385818,1.1072326,366.8657,0.013707872,0.0064908005,0.003186853,0.00025172892,1.716686,0.8028696,0.75124186,0.21403499,0.18023127,0.38475877,0.9344847,0.8251689,0.019184364,0.0,0.0,0.4273649,0.047055986,0.0,12504.887,39180.47,93122.89,7.44692,0.028854862,0.20791188,160504700.0,215773120.0,1562.5,0.7438533,0.2601351,1272.25
304,1152.1884,1.01315,560.6368,1.2827182,0.87330407,151.27966,0.025875833,0.009742688,0.003960675,0.0007865164,1.6459031,0.91990423,1.1706905,0.23152001,0.32817474,0.581962,0.89924514,0.7485521,0.11450289,0.0026544402,0.0,0.4385859,0.09616313,0.0,5817.1387,21892.902,57653.355,9.910948,0.035471655,0.26326138,149025400.0,164794610.0,12906.25,0.9042391,0.3103282,1574.4375
305,699.6427,1.4450028,506.206,1.5952964,1.0714456,419.43744,0.04559592,0.0063216975,0.0014499915,0.0003098801,1.1331258,1.1944739,0.8921231,0.15417022,0.21950537,0.50910056,0.65674067,0.53197396,0.00060328183,0.0,0.0,0.31865346,0.057070464,0.0,7454.41,19654.361,49808.21,6.6817107,0.027900102,0.17815086,118251380.0,136982510.0,1250.0,0.86325103,0.4574083,2231.75
306,552.2694,0.7809166,784.92566,1.3879981,1.1454443,355.11182,0.011106855,0.003433349,0.0012300411,0.00019927231,0.69146454,1.1049687,1.0879726,0.1857306,0.28198355,0.7257094,0.6340111,0.39876932,0.02497587,0.00096525095,0.0,0.1269305,0.016409267,0.0,4585.2734,18229.34,67125.484,14.639363,0.010944935,0.12161718,44375700.0,57371520.0,0.0,0.7734796,0.10991795,389.5625
307,993.8668,1.1616096,340.35825,1.5179768,0.7782234,264.8161,0.030214738,0.012010688,0.0024280678,0.0004752052,1.3390319,0.7516009,0.8179972,0.093730174,0.39276332,0.35285392,0.8219752,0.7339527,0.00796332,0.0,0.0,0.36208975,0.06575772,0.0,7026.3857,22978.88,66515.98,9.466599,0.03073798,0.20912054,134553970.0,156875470.0,8406.25,0.857666,0.36100388,1836.625
308,864.5367,0.8202021,430.84308,1.5716499,0.82567513,208.62704,0.015941933,0.00531209,0.00058324717,0.00041288784,0.6250503,0.8532214,0.99954724,0.14339146,0.42414898,0.41137633,0.78160405,0.51833975,0.0144787645,0.0,0.0,0.09688707,0.041023165,0.0,5754.3584,23108.293,72820.81,12.654897,0.015761357,0.1632711,73519260.0,94789780.0,0.0,0.7756033,0.15190637,600.75
309,595.19385,1.2379557,640.0586,1.4188064,1.1366394,476.9138,0.03504757,0.014641091,0.003103921,0.0006829611,1.5944989,1.0033479,0.71951646,0.2214014,0.26274523,0.6857439,0.57489145,0.5148407,0.0013272201,0.0,0.0,0.46307915,0.098334946,0.0,5408.4004,15336.246,35087.06,6.487511,0.030387761,0.19087031,96979070.0,99251500.0,31906.25,0.9767903,0.42290056,2343.125
310,830.33405,0.98641837,424.57178,1.6629086,0.99938476,407.07654,0.020708494,0.011611393,0.003322219,0.0005723517,1.9438777,1.1711019,1.1918273,0.10418081,0.19233741,0.45512372,0.74761987,0.39635617,0.00096525095,0.0,0.0,0.38947874,0.07335907,0.0,7685.293,24484.08,62386.465,8.117643,0.02462307,0.1881343,89387250.0,112578984.0,5343.75,0.7939582,0.26037645,1377.125
311,1110.6038,1.356113,712.4004,1.3556179,0.97000027,316.7376,0.040431138,0.008938723,0.002114102,0.00010157465,1.0271392,0.9432757,0.9203926,0.19684142,0.35163283,0.62949735,0.90887594,0.77859557,0.025217183,0.0,0.0,0.3448359,0.02063224,0.0,7011.652,22257.615,51449.5,7.3377147,0.031701703,0.18842673,185653620.0,206170200.0,3218.75,0.90047306,0.42881274,2159.6875
312,1051.4749,0.74660057,378.41272,1.472795,1.0578744,249.16135,0.019271182,0.004931887,0.0007517769,0.00044009837,0.9293292,0.8848079,0.7658992,0.113557264,0.3011086,0.44365197,0.6208819,0.6922056,0.060086872,0.0007239382,0.0,0.10569498,0.04054054,0.0,6692.0586,25966.055,77791.85,11.624502,0.015968794,0.1685353,77159550.0,104246210.0,0.0,0.7401665,0.16035232,618.125
313,801.2727,1.1147723,684.3102,1.5458447,0.9185158,343.4308,0.03955035,0.0135092195,0.0028247465,0.00016414568,1.8526291,1.2195599,1.0369457,0.20289907,0.41188735,0.6660667,0.8352142,0.27750966,0.00060328183,0.0,0.0,0.37680984,0.024131274,0.0,4959.6514,15239.277,36572.312,7.3739686,0.028116312,0.15496656,124275176.0,121885150.0,67468.75,1.0190448,0.3957529,2320.4375
314,642.70557,1.0600595,466.25754,1.3108875,0.7675147,454.10495,0.024039555,0.011241227,0.003481349,0.0002746821,1.498883,1.0747552,0.94315004,0.12886204,0.34675553,0.49989888,0.86111605,0.70921814,0.037886098,0.00024131274,0.0,0.38199806,0.03897201,0.0,4837.327,15749.046,41924.72,8.666918,0.024170516,0.15419295,88212070.0,92332430.0,18343.75,0.95518494,0.2945222,1625.25
315,903.8346,1.4794397,663.2683,1.6794624,1.1877936,187.69788,0.044932112,0.00782023,0.0018460362,0.0007512985,0.53454316,0.7874292,1.2227886,0.20886524,0.2380851,0.6223191,0.6949796,0.2093388,0.0014478764,0.0,0.0,0.38959944,0.13211872,0.0,7144.4004,21061.984,55921.08,7.82726,0.039190937,0.27818596,168605020.0,189322910.0,0.0,0.8905685,0.47333494,2348.3125
316,944.3137,0.9395789,768.0959,1.6346977,1.0911049,284.72003,0.028872268,0.010112853,0.0036908363,6.6468405e-05,1.4346479,0.8264262,0.8693698,0.17153323,0.20724319,0.563847,0.7107612,0.15335426,0.00024131274,0.0,0.0,0.35822874,0.011944981,0.0,7038.788,21860.32,54085.594,7.6839356,0.024776958,0.16016437,100476590.0,119791940.0,2593.75,0.83874106,0.29186773,1430.4375
317,516.37744,1.321801,306.4373,1.2713836,0.839569,378.94586,0.049767457,0.007440193,0.0016074493,0.0005372252,0.7819718,1.0357587,1.1397251,0.08152605,0.36653757,0.539814,0.94564927,0.84942085,0.22623068,0.00096525095,0.0,0.32335907,0.088682435,0.0,3721.2173,11450.447,38734.68,10.4091425,0.028091097,0.19147648,94385150.0,93746160.0,18062.5,1.0066222,0.46066603,2341.5625
318,762.1988,0.854637,586.257,1.4868938,0.9273145,484.1087,0.014106361,0.0038135496,0.0009525123,0.0006477629,1.2309357,1.1335645,0.7716187,0.24122849,0.43851155,0.7200939,0.76974547,0.55103767,0.013151545,0.00012065637,0.0,0.16047296,0.066361,0.0,5399.2793,21203.197,72157.72,13.364325,0.014112508,0.17397173,67598060.0,86191120.0,0.0,0.7842811,0.13658302,539.0
319,1179.1869,1.2848693,546.9615,1.3910077,1.0104299,217.83035,0.0343832,0.01314256,0.0025983425,0.00037766946,1.7371516,0.97080386,1.05057,0.16055992,0.27710676,0.39606628,0.5866646,0.7842664,0.04150579,0.00024131274,0.0,0.42326254,0.05960425,0.0,8545.021,25624.137,60042.633,7.026622,0.03726536,0.23626556,183422050.0,211425380.0,6187.5,0.86752445,0.42048746,2162.375
320,1186.2966,0.7238945,611.7677,1.5505978,1.1636384,322.53705,0.036577754,0.012138834,0.0033891592,0.0006327846,1.0907601,1.1637278,0.94831413,0.08036438,0.43216327,0.54956573,0.8924149,0.38923746,0.002292471,0.0,0.0,0.30453667,0.05152027,0.0,5919.958,20318.875,64041.785,10.8179455,0.024059389,0.18325686,99048856.0,116342620.0,1156.25,0.8513464,0.2831805,1346.6875
321,755.6392,1.1436378,525.1129,1.4713893,0.7986205,406.7659,0.016925246,0.0035600853,0.0019655502,0.0003465978,1.6912467,0.9506511,1.2197646,0.17236352,0.25395864,0.5720671,0.6514738,0.6417712,0.01097973,0.0,0.0,0.27220076,0.048986487,0.0,7079.604,24390.66,67147.19,9.484596,0.019361816,0.17398515,92962270.0,117488030.0,187.5,0.7912476,0.21332046,880.5625
322,520.19995,1.0826782,742.5814,1.6843735,0.8862564,468.35712,0.041342437,0.0061905216,0.0008712951,9.5343385e-05,1.2964808,0.8449086,0.7603292,0.16205427,0.18405958,0.39331222,0.62718076,0.081684366,0.0,0.0,0.0,0.14321911,0.012789575,0.0,5836.869,15901.328,36921.727,6.3256044,0.018538106,0.10812969,65960624.0,74778990.0,0.0,0.88207424,0.35871136,1575.0625
323,939.9304,1.4504806,328.2897,1.3096533,1.0830734,211.73499,0.022322915,0.009613123,0.0027325675,0.00055586646,0.73698825,1.0116613,1.0403756,0.23940276,0.36015582,0.7158198,0.8167083,0.92121136,0.31841218,0.008204633,0.00012065637,0.4501689,0.10098938,0.0,5953.7197,22334.86,54623.34,9.174658,0.038626004,0.27167416,172463170.0,191084060.0,562.5,0.9025487,0.34423262,1824.0
324,896.97864,0.9184405,472.2409,1.2770743,0.9863844,265.169,0.046487607,0.008835433,0.0010517433,0.00025604127,1.5434375,1.0975399,0.7771845,0.20472544,0.3193099,0.66960204,0.77594656,0.8348214,0.14382239,0.0020511583,0.0,0.16348939,0.025096525,0.0,4554.3135,14739.754,34830.42,7.6477876,0.024075914,0.15217687,107675496.0,110471760.0,12031.25,0.97458184,0.35159266,1744.8125
325,649.5241,1.3490847,653.1345,1.6324711,0.9583104,349.27014,0.02747064,0.011506675,0.0024717774,0.00072242384,0.6730479,0.7590285,1.0471442,0.11206356,0.22758968,0.44558233,0.5676705,0.1883446,0.00060328183,0.0,0.0,0.41493726,0.118967175,0.0,7445.284,21070.479,55245.387,7.420185,0.030365907,0.21108282,99816290.0,120686320.0,0.0,0.8270721,0.3638996,1943.75
326,797.1965,0.87567395,372.43317,1.3967464,0.8074194,416.37302,0.031725325,0.0147472285,0.0035642737,0.00047117105,0.97552586,0.91152203,0.86420155,0.2080356,0.2905848,0.6133486,0.74196243,0.75241315,0.0098938225,0.00012065637,0.0,0.37270752,0.05550193,0.0,4877.682,15385.184,37227.867,7.6322865,0.025536794,0.17233431,88617350.0,94382220.0,3500.0,0.9388851,0.31648165,1600.0
327,1055.5991,1.2574779,694.4402,1.4847289,1.116194,159.79282,0.012070565,0.0054198196,0.0017066894,0.00017912507,1.9924213,1.2028553,1.1427532,0.13002437,0.38441545,0.4893351,0.901655,0.56177604,0.05562259,0.0,0.0,0.2510859,0.027992278,0.0,8585.082,36284.207,99025.23,11.53457,0.025284372,0.22216867,137009800.0,182289550.0,156.25,0.7516046,0.19884169,904.8125
328,1106.5195,1.0421121,399.54538,1.6000499,0.75406796,224.31287,0.048256792,0.007691992,0.0013224243,0.0005910641,1.8946772,1.1253368,1.0913994,0.22223169,0.19871826,0.67521703,0.6156028,0.6055743,0.0033783782,0.0,0.0,0.24782819,0.072755784,0.0,6730.6787,20614.041,48357.86,7.184693,0.0292348,0.21479219,142384600.0,158678320.0,6437.5,0.8972797,0.3940637,1890.4375
329,834.4556,1.4223932,733.7647,1.2813122,1.1765503,483.11496,0.027908482,0.011114582,0.0023083198,0.00013056087,0.88440037,0.97903085,0.8124303,0.1422298,0.3748135,0.40236893,0.8283717,0.8138273,0.087475866,0.0003619691,0.0,0.390444,0.028112933,0.0,7558.8374,22455.049,56892.555,7.5266275,0.029003395,0.16843593,137911900.0,160596540.0,2500.0,0.8587343,0.3854971,2006.0625
330,588.3352,0.75205404,455.86566,1.5228881,1.039186,369.70642,0.03349144,0.013640305,0.0038409363,0.00038170352,0.57750344,0.819213,1.1676633,0.19501567,0.4473003,0.63146406,0.85583705,0.40999037,0.0025337837,0.0,0.0,0.33083978,0.03824807,0.0,3409.594,11224.588,30492.73,8.943214,0.02238091,0.15194656,62374356.0,60208650.0,1093.75,1.0359513,0.29126447,1380.0
331,871.3472,1.1843249,618.69806,1.3867638,0.8985031,288.51074,0.012511477,0.0050615445,0.001542377,0.0006679102,1.453036,1.0429708,0.8972903,0.10567517,0.26909465,0.45862272,0.68813705,0.624638,0.036076255,0.00012065637,0.0,0.27014962,0.09025097,0.0,8226.367,30051.121,83599.016,10.162325,0.022012196,0.21580032,103276936.0,139125250.0,62.5,0.7423303,0.18882723,825.0625
332,997.692,0.8475845,779.43445,1.4244969,0.9459547,188.7349,0.03863913,0.0132457595,0.0032232087,0.00021432218,0.8325326,1.0664747,1.1948502,0.15267652,0.3094628,0.50479007,0.70352805,0.31455117,0.005791506,0.0,0.0,0.32082528,0.027268339,0.0,5515.3384,17633.684,42665.74,7.735833,0.027755879,0.18537563,105697530.0,116801176.0,406.25,0.9049323,0.3277027,1617.875
333,547.89417,1.2169158,349.99988,1.5694236,1.0303808,447.57916,0.017656839,0.003918359,0.0022404606,0.0005063884,1.3868821,0.7957103,0.91522956,0.2333464,0.40329236,0.57924426,0.93997955,0.68593144,0.0065154443,0.0,0.0,0.3249276,0.07541023,0.0,5040.092,17285.695,48521.125,9.627032,0.021144692,0.18760477,79804400.0,89864880.0,343.75,0.88804543,0.2331081,1034.125
334,706.7603,0.95912546,566.1318,1.3613564,1.1044897,339.68195,0.043402,0.0073339646,0.00070961646,0.00075752975,1.7889911,0.8775272,0.99611616,0.094892494,0.33866516,0.36103708,0.7625123,0.64454633,0.010859073,0.0,0.0,0.17253861,0.08638996,0.0,5309.2876,15658.367,43765.367,8.243172,0.022663463,0.18904078,83957640.0,91661864.0,8406.25,0.9158655,0.33759654,1595.9375
335,1145.6313,1.3772483,496.56055,1.660744,0.85076433,258.35895,0.023056317,0.010005214,0.0030049148,0.00029116735,1.1818857,1.2268418,0.7250875,0.18490097,0.24694392,0.735498,0.58099496,0.48443532,0.0024131273,0.0,0.0,0.44679055,0.062499996,0.0,9172.521,30010.938,69221.25,7.546589,0.033919185,0.22349687,178700350.0,213939820.0,2875.0,0.835272,0.3495415,1810.75
336,1131.5452,0.9792093,718.33936,1.4171968,1.0669446,436.0042,0.0152633395,0.006788398,0.0024507518,0.0007470722,1.2050617,1.1128585,1.1283561,0.19690463,0.36904037,0.5327986,0.6410376,0.6655405,0.021838803,0.0,0.0,0.31069016,0.08482143,0.0,8333.664,29717.516,80973.88,9.71648,0.022361713,0.20637172,115301650.0,151151420.0,0.0,0.7628221,0.2016168,902.0625
337,679.01245,1.3595148,414.8789,1.4924568,0.8707877,178.44162,0.036234036,0.010210926,0.0012492543,0.00027923062,1.764354,0.77471316,0.84844506,0.11955769,0.20764382,0.55836236,0.8024883,0.56599903,0.012306951,0.0,0.0,0.25434363,0.044401545,0.0,5896.257,17488.2,43334.492,7.349492,0.030082192,0.18743484,119212760.0,125541740.0,54000.0,0.94917834,0.41541988,2230.4375
338,574.95135,0.81417555,634.065,1.2552755,0.7827246,248.22849,0.02048888,0.013041329,0.0014684028,0.0001568569,1.4106048,0.9268442,1.0628338,0.2148655,0.28119716,0.37654513,0.8750218,0.5481419,0.025458492,0.0007239382,0.0,0.16819498,0.015564673,0.0,4223.008,13214.601,39505.95,9.354932,0.018606525,0.12544687,61853332.0,63019544.0,6906.25,0.98138684,0.22490348,1133.75
339,1016.5572,1.246422,440.468,1.6260883,1.1479613,327.928,0.040846154,0.0044626435,0.0039824503,0.00044743257,0.8102727,1.2185435,0.7915143,0.12286745,0.4404833,0.7021151,0.6685037,0.6062982,0.0026544402,0.0,0.0,0.46537164,0.07794401,0.0,6383.246,21918.742,64367.793,10.083865,0.032529444,0.21494132,152055980.0,172694620.0,1093.75,0.880485,0.40226835,1959.4375
340,885.9342,0.78470576,334.66324,1.6920524,1.1321585,493.50174,0.025343476,0.0141728595,0.002108561,0.0003703351,1.5228801,1.179537,1.0246189,0.08752631,0.4080615,0.6622008,0.7281116,0.5348697,0.00096525095,0.0,0.0,0.2533784,0.038368724,0.0,5526.4775,18815.656,59837.46,10.8274145,0.020794317,0.15427196,80025160.0,93850180.0,1500.0,0.8526769,0.25410232,1233.5625
341,616.60504,1.1540127,794.86237,1.3300427,0.8231652,235.81053,0.0456985,0.0048453845,0.0033132064,0.00065505115,0.50619644,0.96585023,0.7459322,0.16553864,0.29939932,0.43501794,0.9158812,0.3859797,0.00530888,0.00024131274,0.0,0.4109556,0.093267374,0.0,4785.158,13506.461,31364.324,6.554501,0.029275402,0.20449789,92432200.0,95982870.0,2125.0,0.9629859,0.3973214,1901.0
342,808.24084,1.0212224,511.95514,1.5442623,0.97448045,300.1712,0.010115545,0.007909434,0.003095817,0.0005326787,0.9551575,0.8607144,1.2340946,0.15456548,0.23584792,0.60594726,0.7933458,0.47707528,0.007480695,0.0,0.0,0.35412645,0.063223936,0.0,7224.1504,25980.773,72877.02,10.087972,0.022527538,0.19750921,86383710.0,113435760.0,156.25,0.7615199,0.18955116,834.125
343,1088.5183,1.4393697,550.7675,1.4496529,1.0018944,379.91425,0.0310888,0.010580746,0.0005785081,7.069632e-05,1.8253812,1.0268569,0.96400344,0.24722892,0.3466184,0.4787706,0.5506466,0.83880305,0.016529921,0.0,0.0,0.20909749,0.014720078,0.0,8389.692,25733.664,55844.2,6.6562867,0.028207622,0.1603775,184899940.0,213187280.0,250.0,0.8673112,0.38887548,1963.375
344,1030.0637,0.8609913,541.0205,1.3400863,0.914015,359.65552,0.029902583,0.014542794,0.0018378778,0.00048264972,1.9209089,1.0824026,0.7061165,0.14817068,0.2618252,0.6928158,0.86344314,0.7360039,0.026182432,0.0003619691,0.0,0.24481177,0.04983108,0.0,6115.9834,20063.0,50002.816,8.17576,0.02387352,0.17186117,107664350.0,118427040.0,21562.5,0.9089542,0.29536682,1570.75
345,779.8751,1.2807591,595.9514,1.6539423,1.0553579,276.6652,0.04893236,0.0059641087,0.0034766623,0.00019205418,1.0455768,0.8112721,0.9763565,0.23751487,0.42111236,0.41680452,0.68016785,0.27280408,0.0007239382,0.0,0.0,0.4231419,0.034025095,0.0,5434.705,16171.285,36117.85,6.6457796,0.031625353,0.18279742,128136950.0,136636450.0,1781.25,0.93778265,0.44920367,2188.75
346,664.791,0.9447995,312.42853,1.4453524,1.192295,171.45197,0.014677685,0.008289862,0.0028191525,0.00031435656,0.6039128,0.8934586,0.93492234,0.09972519,0.35017866,0.64906275,0.604459,0.6685569,0.050313704,0.0003619691,0.0,0.2998311,0.039575294,0.0,4787.773,18559.88,57072.805,11.920533,0.023156682,0.19379821,72667256.0,85077630.0,0.0,0.8541288,0.19956563,902.8125
347,925.92773,1.3125775,758.4728,1.5766363,0.7700315,426.57956,0.034319628,0.011712391,0.0007428181,0.0007821783,1.614035,1.2424072,1.2137538,0.17973122,0.18878314,0.47305828,0.83915234,0.30405405,0.00048262547,0.0,0.0,0.3188948,0.12294884,0.00012065637,8850.248,25195.123,59197.625,6.68881,0.028693717,0.21702401,140520180.0,168219800.0,13500.0,0.83526963,0.4015444,2098.25
348,964.94385,1.0555619,668.96497,1.5160375,0.8350884,395.1921,0.019529916,0.006407967,0.0026167016,0.00010591399,0.7125565,1.140781,0.8775304,0.22739641,0.22069418,0.51302296,0.75491226,0.5092905,0.003861004,0.0,0.0,0.2994691,0.013754826,0.0,8146.917,26502.428,66700.98,8.187266,0.021139972,0.15457281,107387530.0,136696290.0,0.0,0.78559214,0.2347973,1075.0
349,537.0206,1.4861817,456.31876,1.3654327,1.0885948,312.24506,0.03917449,0.009079283,0.0009743422,0.0005678761,1.3194501,0.9950853,1.1486927,0.13739207,0.33146572,0.5905396,0.58897036,0.75,0.008566602,0.00012065637,0.0,0.3114141,0.099782825,0.0,4879.076,14189.538,38416.875,7.873801,0.029918052,0.21068148,105569800.0,110144344.0,12750.0,0.9583568,0.45596042,2271.5
350,739.5085,0.737771,678.56274,1.6073098,1.0149102,201.60597,0.024757307,0.012671392,0.0016300795,0.0006901769,1.668826,0.8346536,0.8313342,0.19084185,0.39341903,0.36926997,0.7146781,0.13694498,0.0010859073,0.0,0.0,0.2052365,0.063223936,0.0,4555.1123,15094.911,43922.137,9.642383,0.021229524,0.18635525,67813784.0,73188670.0,2531.25,0.9265292,0.2240589,1075.3125
351,1156.5049,1.1195992,388.27975,1.3022305,0.929824,456.60452,0.04378476,0.0033439216,0.0037101025,0.00040544063,1.1146424,1.0590217,1.111092,0.11017567,0.2847579,0.7467934,0.9292049,0.91204154,0.34930018,0.0013272201,0.0,0.41252413,0.056708492,0.0,7057.225,23482.99,65437.617,9.2724285,0.028860094,0.1982475,155578780.0,178467900.0,2218.75,0.8717357,0.37910232,1796.4375
352,1174.2329,1.0884751,440.94815,1.4540697,1.1267426,433.667,0.021116775,0.0056461925,0.0011689649,0.0006398246,0.6605427,0.78157055,0.8032105,0.22509216,0.2328808,0.519439,0.91940427,0.84169877,0.045728765,0.00024131274,0.0,0.21597491,0.08120173,0.0,9455.863,31194.121,78740.25,8.327135,0.02245565,0.20804736,132726270.0,171386030.0,0.0,0.7744288,0.24179536,1051.0625
353,721.6899,1.469095,621.866,1.5363333,0.8179748,164.39792,0.040224046,0.014318718,0.0023669382,0.0003620437,1.5604284,1.0727968,1.0833893,0.1343888,0.34365237,0.59662664,0.7371034,0.18255308,0.0010859073,0.0,0.0,0.4654923,0.07034267,0.00012065637,5137.198,15491.082,42283.465,8.230842,0.03808044,0.223705,148491500.0,148169090.0,106500.0,1.0014563,0.48190153,2885.875
354,530.22485,0.7050591,403.64035,1.3203833,0.9477585,272.46338,0.01588514,0.011933537,0.0038985307,5.226581e-05,1.9551916,1.2254164,0.90526485,0.18716827,0.4151144,0.3631866,0.5596388,0.5996621,0.029560812,0.0007239382,0.0,0.3022442,0.005188224,0.0,3616.5151,12908.553,42389.79,11.72117,0.018302642,0.13406874,50092296.0,50010350.0,1062.5,1.0016172,0.17820945,868.5625
355,971.81964,1.1368874,725.6717,1.6981997,0.9758255,363.8694,0.03560584,0.00860485,0.0013882208,0.00052777503,1.0143119,0.88676757,1.1768516,0.108542144,0.30645326,0.74037975,0.7968693,0.20958012,0.0007239382,0.0,0.0,0.2596525,0.072273165,0.0,7062.831,22693.742,65030.547,9.207434,0.026029738,0.19676366,128953950.0,151979980.0,875.0,0.8484881,0.3606419,1685.375
356,929.98944,0.8938984,580.5608,1.6163977,1.0795527,463.71268,0.010737333,0.009326793,0.0032877526,0.00026656798,1.7048559,0.9727696,0.9072152,0.14450742,0.2740118,0.6988503,0.81224,0.40902507,0.0032577221,0.0,0.0,0.3197394,0.033059843,0.0,7458.6377,27265.182,75161.7,10.077135,0.019502038,0.15771556,83246420.0,111615864.0,500.0,0.74582624,0.17688224,808.125
357,660.64923,1.2636662,493.8806,1.261447,0.8827287,194.4858,0.030460589,0.0067493236,0.0020793686,0.0007362176,1.0755949,1.1394157,1.1856346,0.23587091,0.43329898,0.42326695,0.64375806,0.77171814,0.09531853,0.0016891891,0.0,0.3653475,0.1089527,0.0,4285.7603,14683.662,35866.055,8.368656,0.03114186,0.23708203,111861780.0,116144130.0,2218.75,0.9631106,0.34616312,1681.5625
358,764.8812,0.91208154,773.8744,1.4968425,0.8021379,308.06256,0.025971383,0.0030054946,0.00054942135,0.0004264381,0.7731139,1.0337913,0.7342716,0.09743135,0.371874,0.642598,0.67122453,0.37813705,0.0044642854,0.0,0.0,0.106177606,0.045728765,0.0,5272.4473,19342.082,58220.496,11.042404,0.016005198,0.15824828,77915600.0,92380490.0,0.0,0.8434205,0.22357625,872.125
359,1045.1482,1.3298596,359.5575,1.4092921,1.1671624,399.34125,0.045076407,0.012426812,0.0030702555,0.00015451647,1.2558692,0.8205775,1.004095,0.17671764,0.2104785,0.46702006,0.8847739,0.9396718,0.049469113,0.00012065637,0.0,0.4325531,0.03088803,0.0,8719.093,23970.457,58576.188,6.7181516,0.03441768,0.18874758,165156940.0,191557600.0,14906.25,0.8621119,0.47574806,2520.0
360,1073.5195,0.7705487,748.2251,1.2925566,0.86131287,334.67432,0.014049472,0.010435,0.0035571516,0.00058632955,1.3537024,0.7574633,1.2278755,0.08854656,0.39572638,0.6561262,0.59796256,0.5639479,0.03185328,0.0007239382,0.0,0.3291506,0.053088803,0.0,6441.4795,25067.031,76088.45,11.8122635,0.020903958,0.18203828,87839890.0,113380420.0,375.0,0.7747334,0.17929536,824.5625
361,823.3199,1.1898556,318.77,1.6134715,1.1150452,241.51556,0.03494142,0.007106315,0.0019214652,0.00011079473,0.8643393,1.1069154,0.9573661,0.16982591,0.2870642,0.42858943,0.7584357,0.7185087,0.00796332,0.0,0.0,0.28607625,0.01894305,0.0,6558.4355,19542.871,45023.953,6.8650446,0.027299501,0.17475688,117467950.0,133127360.0,62.5,0.8823723,0.35822877,1683.75
362,620.66095,1.0351902,597.4224,1.3698076,1.0198287,174.58092,0.02928049,0.0041476563,0.00082651153,0.0004206901,1.1712333,1.1886139,1.0312881,0.1595283,0.21403715,0.6123728,0.93272793,0.55260617,0.030888032,0.00060328183,0.0,0.15673263,0.05055502,0.0,4756.9336,16002.488,41014.914,8.622133,0.021172669,0.18109015,80219930.0,86875240.0,1125.0,0.9233803,0.269667,1188.0
363,881.78735,1.4033375,527.83075,1.5081503,0.93539584,439.87695,0.049560264,0.012820184,0.0028995343,0.0006984454,1.7953405,0.91795635,0.75218666,0.24757321,0.32480764,0.48484206,0.7236699,0.6461149,0.00096525095,0.0,0.0,0.49107143,0.12186293,0.00012065637,6664.1646,18530.008,40339.156,6.0531454,0.0356886,0.21493556,157990780.0,167897620.0,60593.75,0.94065535,0.51508206,2831.8125
364,1009.7665,0.9650461,368.25403,1.5810354,0.89498234,386.67993,0.0241352,0.0045040324,0.0010000234,0.0002130715,0.9186734,0.9413368,1.0561919,0.20185712,0.35670525,0.5263243,0.6828887,0.7512065,0.015444016,0.0,0.0,0.13899614,0.025941119,0.0,6995.995,24049.547,66829.766,9.552575,0.018154718,0.14750454,106447970.0,130932110.0,0.0,0.8130012,0.22840251,938.6875
365,581.8329,1.3953516,702.49475,1.4374343,1.0356585,293.3935,0.04441265,0.013925344,0.0026456937,0.00048496723,1.8647069,1.1652318,0.78529954,0.1199124,0.1953087,0.5523398,0.8731952,0.24107143,0.0014478764,0.0,0.0,0.46754342,0.08204633,0.0,6015.866,15696.846,44610.992,7.415556,0.03218343,0.18457681,119397860.0,110189256.0,279687.5,1.0808274,0.49046814,3123.25
366,696.74603,0.8281374,487.07428,1.6442926,1.1800675,231.97049,0.018901717,0.01082533,0.0037389884,0.0007948638,1.4625952,1.0052882,1.1346066,0.21587534,0.2593864,0.38257083,0.848904,0.2249035,0.0016891891,0.0,0.0,0.36595076,0.07975386,0.0,5339.0093,17186.324,46436.684,8.697621,0.024115521,0.19786148,69911160.0,79022860.0,2718.75,0.8846649,0.21573359,1119.3125
367,1113.7314,1.2103838,649.92816,1.3462169,0.75759226,497.30844,0.039796293,0.008247856,0.0016558685,0.00032518827,0.56931746,0.8590889,0.8551182,0.12716505,0.41867253,0.7085924,0.60717946,0.7919884,0.03330116,0.00012065637,0.0,0.27931952,0.05055502,0.0,6720.825,22946.363,61726.555,9.184371,0.026572105,0.17774665,160156200.0,182318430.0,0.0,0.8784421,0.3932191,1856.8125
368,1141.4846,0.80842733,303.37827,1.4750807,0.9913492,281.8946,0.041964233,0.010984171,0.0019912322,0.0007130341,0.5461442,0.98869735,0.9857369,0.15104161,0.29605675,0.511264,0.57039744,0.8474903,0.020994209,0.0,0.0,0.2602558,0.06949806,0.0,6181.278,20004.062,49498.38,8.007791,0.026299467,0.20290828,109822560.0,125667410.0,0.0,0.8739144,0.31998068,1494.5
