theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d30_reach_d5,d30_reach_d10,d30_reach_d15,d30_reach_d20,d30_has_B,d30_has_A,d30_has_S,d30_p50,d30_p90,d30_p99,d30_p99_p50,d30_mean_bonus,d30_p99_bonus,d30_sink,d30_inflow,d30_refund,d30_sink_ratio,d30_drop7,d30_spare_total
2840,1039.5093,1.0064987,577.41284,1.6972941,1.0588256,454.40146,0.031380884,0.0043621003,0.0019028247,9.2607006e-05,0.6911575,1.208742,0.99650717,0.22493923,0.24102879,0.42619056,0.7406555,0.230333,0.0047055986,0.0,0.0,0.08361487,0.0041023167,0.0,4292.6475,16748.055,60547.523,14.104938,0.008501921,0.09803218,36395256.0,45468196.0,0.0,0.8004553,0.28088802,380.9375
2841,770.1771,1.4258759,493.1836,1.3212357,0.9175925,187.3908,0.01228318,0.012939347,0.0035484417,0.0005578708,1.3379627,0.9366426,0.7182261,0.13434994,0.33275002,0.6521767,0.90283686,0.41457528,0.040540542,0.0016891891,0.0,0.21319981,0.035352316,0.0,3504.358,15229.847,59038.805,16.847254,0.015393072,0.15922531,42144720.0,48049444.0,218.75,0.8771075,0.3011583,480.8125
2842,655.34937,0.79929125,774.9989,1.5354826,0.76667374,248.84366,0.04661735,0.01030817,0.0028909412,0.00063334376,1.6463258,0.7688291,1.193084,0.18716034,0.40472504,0.48244363,0.7754209,0.10400579,0.0047055986,0.0,0.0,0.10798745,0.018219113,0.0,2252.3206,8531.995,41527.15,18.437494,0.010740697,0.10641312,29643232.0,22970712.0,0.0,1.2904794,0.34000966,520.75
2843,935.62976,1.1674598,362.1564,1.454977,1.1886076,343.7164,0.026886778,0.0068870876,0.00080776744,0.0003453059,1.1342621,1.1187465,0.92339915,0.10839945,0.31089544,0.6084243,0.56807107,0.5570705,0.05284749,0.0012065637,0.0,0.052364863,0.015564673,0.0,3943.2546,16241.736,59791.78,15.1630535,0.010113813,0.09749562,39575692.0,47488452.0,0.0,0.8333751,0.29802126,423.9375
2844,977.46,0.80107015,443.60797,1.4083313,1.0919389,484.5119,0.04176505,0.010665142,0.0026542905,0.0004666033,1.9434434,1.0171272,1.1693959,0.14448914,0.2673983,0.5561542,0.6277019,0.4811776,0.031611968,0.0013272201,0.0,0.10448842,0.017857142,0.0,3224.5923,12620.178,48030.605,14.895094,0.010258714,0.105165,33713910.0,34310724.0,0.0,0.9826057,0.32166988,486.0
2845,524.92505,1.2312994,623.05164,1.4976401,0.838762,217.45929,0.022032145,0.007992385,0.0010187638,0.0001844249,1.0260143,0.8704472,0.8890872,0.2357386,0.4456039,0.5286614,0.81630015,0.1827944,0.009411197,0.00012065637,0.0,0.05984556,0.00965251,0.0,2470.3396,10315.72,50847.24,20.583096,0.009693447,0.09560937,30766664.0,28046148.0,31.25,1.0970001,0.28450772,396.4375
2846,726.9857,0.99226356,403.00446,1.260651,0.9263701,284.338,0.03652608,0.004752569,0.0016745117,0.00025989662,0.62536895,0.96001554,1.090975,0.09726805,0.3804649,0.71240735,0.89371717,0.55079633,0.13091217,0.010014479,0.00012065637,0.07082529,0.010014478,0.0,2447.0964,11174.977,49156.02,20.087488,0.009658538,0.10042,33624040.0,31421016.0,0.0,1.0701131,0.30333012,430.625
2847,1168.5938,1.3744825,722.5847,1.6173602,1.0113463,379.3385,0.017431011,0.014081482,0.0037476956,0.0007193012,1.5955567,1.1853677,0.8192581,0.17668913,0.20436968,0.38490906,0.6502844,0.16517857,0.0014478764,0.0,0.0,0.22647202,0.04090251,0.0,6092.107,22230.473,65672.0,10.77985,0.0152251115,0.15499601,51111990.0,70408190.0,0.0,0.72593814,0.34000966,585.5
2848,1161.8035,0.8433584,669.66223,1.57584,0.8145071,336.66202,0.03759015,0.01290277,0.0012612687,0.0002974345,1.6805155,0.90816176,1.0970609,0.14812672,0.25427246,0.56223756,0.6983721,0.17869207,0.0041023167,0.0,0.0,0.05622587,0.010617761,0.0,3760.9033,14591.429,53868.766,14.323359,0.010108588,0.09205718,38420292.0,42864570.0,31.25,0.89631754,0.32191122,476.9375
2849,733.86694,1.2235875,459.46692,1.4463153,1.1231651,255.93143,0.01857002,0.004231686,0.0024660747,0.00077551266,1.1029071,1.1984038,0.8260288,0.2374189,0.4324781,0.53507495,0.85801697,0.40612933,0.03764479,0.00060328183,0.0,0.15673262,0.03945463,0.0,3191.9106,14244.216,64443.914,20.189762,0.010836812,0.15339608,34035050.0,39083896.0,0.0,0.8708202,0.2455357,303.5625
2850,542.6582,0.9501767,675.9641,1.6529813,0.9791833,191.60565,0.04282973,0.007014572,0.003997676,0.00051256386,0.7476945,1.1010234,1.1625936,0.0996187,0.35997272,0.7059913,0.83235633,0.11365831,0.0027750963,0.0,0.0,0.16216215,0.020752896,0.0,2075.8904,8551.436,40108.395,19.321056,0.011930815,0.1203375,29939288.0,22740220.0,0.0,1.3165786,0.35871136,559.25
2851,959.6466,1.3823957,387.15552,1.3408842,0.9514459,450.19864,0.023177836,0.0103418175,0.0014805275,0.00023221363,1.284266,0.7633588,0.8829659,0.17965595,0.18387747,0.37882197,0.6240323,0.66119695,0.08277027,0.0030164092,0.0,0.09399131,0.012548262,0.0,4979.3574,18202.96,58998.133,11.848543,0.011948397,0.10973437,45663548.0,57759560.0,0.0,0.7905799,0.3365106,532.4375
2852,920.6306,1.0487808,539.83514,1.3013792,0.87938464,372.2193,0.047977313,0.008146239,0.0032979844,0.0006734448,0.68601936,0.84935224,1.1998591,0.22727956,0.22790298,0.43265533,0.58327097,0.54790056,0.042471044,0.0020511583,0.0,0.15854247,0.030767376,0.0,3651.1316,12173.963,41823.17,11.454852,0.013296528,0.13281405,42416050.0,42761050.0,0.0,0.9919319,0.40142375,691.3125
2853,670.4287,1.4181579,593.2918,1.6082177,1.075879,291.4452,0.028323164,0.010725154,0.0020964327,0.00039895411,1.5320659,1.0150294,0.9294805,0.13732718,0.31962422,0.6582149,0.77284646,0.1706081,0.0030164092,0.0,0.0,0.13392857,0.020028956,0.0,3348.092,12375.57,43351.055,12.947988,0.013551408,0.11901687,41588160.0,41729256.0,31.25,0.99661803,0.38115346,686.875
2854,774.23346,0.75719833,315.51578,1.3645265,1.1706164,221.60811,0.03273531,0.014024399,0.00056649663,0.00013600402,1.9795663,1.159405,0.9903897,0.19078752,0.38423282,0.47640914,0.94850516,0.5009653,0.07915057,0.0041023167,0.0,0.024131276,0.0047055986,0.0,2407.6064,10125.092,50988.0,21.17788,0.009164343,0.082192495,28929382.0,25516228.0,93.75,1.1337599,0.27340734,393.0625
2855,1035.3622,1.175367,759.10895,1.5168904,0.80570173,480.3297,0.013717737,0.0046016434,0.0030804914,0.0006082231,0.9870569,0.94716007,0.7114198,0.11009009,0.29040322,0.6019619,0.7076119,0.20945945,0.0059121624,0.0,0.0,0.1669884,0.028112933,0.0,4677.154,21821.984,82855.51,17.714941,0.009070292,0.12483688,34783660.0,52743200.0,0.0,0.6594909,0.20764962,230.125
2856,1082.8806,0.92191553,331.40088,1.6252924,1.1115775,413.7804,0.047244042,0.00851604,0.0034648543,0.00017368488,0.8965472,0.8808797,0.9694431,0.19701087,0.3748626,0.41297814,0.8190206,0.50012064,0.010376448,0.00012065637,0.0,0.13127413,0.008083977,0.0,3574.1733,13287.564,47402.477,13.262501,0.01186678,0.1111325,41421856.0,43490036.0,0.0,0.95244473,0.36341697,592.25
2857,813.53815,1.341613,794.03564,1.2562379,0.85773534,156.93813,0.026263466,0.011843281,0.0018223354,0.00045400916,1.8839457,1.2313007,1.2479913,0.11963288,0.19876634,0.69049054,0.63745356,0.30550194,0.038489383,0.0018098454,0.0,0.117277995,0.024010617,0.0,3603.6592,14303.773,49867.1,13.837907,0.0145313805,0.13554624,45062996.0,48508720.0,62.5,0.9289657,0.36341697,647.625
2858,611.30646,0.8838227,513.20935,1.4914961,0.93875366,267.61243,0.03200389,0.014404235,0.00072738575,0.000716892,1.4408213,1.0629991,0.74063104,0.21490975,0.26865095,0.4692309,0.66003644,0.18930984,0.0107384175,0.00012065637,0.0,0.055622585,0.027509652,0.0,2563.2346,9518.259,45767.043,17.85519,0.010168411,0.09496218,27710502.0,23408140.0,0.0,1.1837977,0.30188227,463.5625
2859,891.5758,1.2515794,553.4809,1.4179944,1.0235162,352.3167,0.011656189,0.005733148,0.002807248,0.00023878789,0.5882098,0.7913728,1.0105836,0.12296346,0.44685555,0.6467371,0.89643806,0.36015928,0.032456562,0.0010859073,0.0,0.14985521,0.012548262,0.0,3959.7927,19745.578,78161.91,19.738888,0.009400954,0.122624375,34860964.0,48596040.0,0.0,0.7173622,0.20620173,228.75
2860,1022.19885,0.7164136,721.11365,1.4488022,1.0323143,471.12637,0.0371491,0.012522936,0.0009897717,0.00054969377,1.3755107,0.81474656,0.7968218,0.08758092,0.40334094,0.592951,0.91182864,0.24939671,0.014720077,0.00048262547,0.0,0.044763513,0.016409267,0.0,3078.3984,12816.899,53357.875,17.332998,0.008414876,0.08229905,30538076.0,31621988.0,0.0,0.96572286,0.26894304,370.125
2861,569.65283,1.1471097,416.19424,1.5451697,0.89130867,214.41318,0.016804034,0.003100179,0.0026286093,7.744915e-05,0.84550416,1.0396258,1.0768628,0.16562426,0.30951035,0.51696,0.7441786,0.24324325,0.015202703,0.0,0.0,0.112572394,0.0044642854,0.0,2848.4683,12908.674,63043.703,22.132492,0.008058676,0.110956244,25814392.0,28355348.0,0.0,0.9103888,0.20523648,225.5625
2862,684.3097,1.0767705,633.29944,1.3291371,0.7610462,319.57584,0.042391717,0.006644774,0.0037219066,0.00034033362,1.1934167,1.1296821,0.84300745,0.15468208,0.2465007,0.7492037,0.57159454,0.31069016,0.018098455,0.0008445946,0.0,0.16252413,0.014478764,0.0,2807.817,10548.915,39650.312,14.121403,0.012050079,0.11281875,35796950.0,32079798.0,0.0,1.1158721,0.38489383,626.5
2863,1125.9075,1.4586263,437.26654,1.692905,1.1836314,404.23688,0.021408819,0.009223689,0.0016456258,0.00061479874,1.776136,0.98249865,1.1144571,0.24729373,0.33822095,0.37320647,0.7844131,0.41831562,0.006394787,0.0,0.0,0.1258446,0.034387067,0.0,5550.8315,20549.967,67720.72,12.200104,0.013247598,0.14132656,55065510.0,72083920.0,0.0,0.7639084,0.33614865,531.1875
2864,1150.9299,1.0597942,778.1859,1.3858019,0.9673959,204.0277,0.01924086,0.006065524,0.0019536423,0.00042342368,1.7538986,0.86503685,0.7260937,0.22215131,0.20769241,0.5696312,0.8493382,0.30707043,0.029681467,0.0007239382,0.0,0.097369686,0.019666988,0.0,4372.2812,19176.523,77689.74,17.768698,0.009749337,0.12458594,38505824.0,52917484.0,0.0,0.72765785,0.22550675,271.5625
2865,701.1186,1.4795161,347.28088,1.5236834,0.99491274,459.63013,0.03959874,0.009392795,0.0033737302,0.0006964439,1.2171155,1.0303476,1.0058527,0.14211836,0.36908793,0.5456531,0.6066873,0.51242757,0.009411197,0.00012065637,0.0,0.21030405,0.04090251,0.0,3483.25,12077.342,37932.688,10.890027,0.015975837,0.14352939,46238350.0,45729630.0,93.75,1.0111225,0.46090734,902.1875
2866,553.53186,0.74672574,569.3999,1.2805151,1.1393497,392.57782,0.024011055,0.012352182,0.0027170216,0.0005857675,0.8208889,1.1750937,0.9140849,0.19491449,0.4400401,0.713385,0.6841041,0.31117278,0.05477799,0.0047055986,0.00012065637,0.08819981,0.017736487,0.0,1990.1017,9216.406,52062.668,26.160809,0.008483757,0.09969124,22733084.0,17926448.0,0.0,1.268131,0.23069498,281.75
2867,992.39496,1.114458,497.38153,1.60101,0.8300334,309.3694,0.044981144,0.003681077,0.0008594905,0.00011208955,1.3986634,0.96248233,1.1852522,0.10562575,0.28075296,0.38940012,0.8719219,0.32541022,0.008083977,0.0,0.0,0.03945463,0.0050675673,0.0,4052.795,14513.209,49486.812,12.21054,0.010195812,0.08389437,43769852.0,48418616.0,0.0,0.90398806,0.37319013,578.125
2868,866.05005,0.8543166,400.30542,1.6598369,0.7895858,168.51181,0.028863251,0.014996864,0.0024873202,0.0007994288,0.51889193,0.923361,0.8984286,0.15258572,0.29944843,0.44943318,0.93152934,0.16686776,0.0044642854,0.0,0.0,0.1089527,0.026061775,0.0,2865.7668,11793.826,51341.844,17.91557,0.011897839,0.12728468,32805262.0,32289400.0,0.0,1.0159762,0.29488418,442.625
2869,593.9728,1.2849883,736.9717,1.3622068,1.1551589,424.0723,0.049835898,0.005574126,0.0010635508,0.00031989126,1.5116017,1.2142136,1.1772678,0.23328659,0.40810955,0.67190284,0.72496307,0.37186295,0.015444016,0.0010859073,0.0,0.076978765,0.018339768,0.0,2605.6274,8882.702,31770.227,12.192927,0.012059281,0.09696373,40099160.0,33520336.0,0.0,1.1962637,0.44618726,795.875
2870,828.81396,0.93964905,453.08548,1.5685713,1.0599701,362.44586,0.014095465,0.008673415,0.0017185935,0.00020921322,1.8126162,1.1162186,0.81142205,0.094822496,0.34617472,0.4931869,0.59754527,0.24457046,0.011824325,0.00012065637,0.0,0.07468629,0.0098938225,0.0,3497.1997,16362.34,69507.72,19.87525,0.0074179983,0.09726937,25532760.0,33724936.0,0.0,0.7570885,0.18713804,202.625
2871,1111.8181,1.3215293,617.3886,1.4254022,0.8636964,279.3651,0.034451097,0.011252301,0.0035797064,0.00048809277,0.9664153,0.77916443,1.081665,0.18477917,0.23540317,0.6156498,0.7589476,0.3935811,0.011703668,0.00012065637,0.0,0.19473939,0.025699807,0.0,4529.2617,16305.246,51689.4,11.412323,0.0159887,0.14486375,57520656.0,65120970.0,0.0,0.88328934,0.41083494,750.6875
2872,1049.9614,0.7812369,474.83,1.3086917,1.0078255,303.02023,0.025924781,0.013853651,0.0023204477,5.3534513e-05,1.0576307,0.83030796,1.1331509,0.08046552,0.42142564,0.40475595,0.67076755,0.4355695,0.06310328,0.0036196911,0.0,0.07818533,0.0018098454,0.0,3294.8909,14522.753,59752.742,18.134968,0.009373181,0.099773124,31460476.0,35874270.0,0.0,0.87696487,0.2510859,340.5625
2873,802.4935,1.1614904,654.2684,1.6851686,0.9228425,382.51263,0.045567334,0.005182538,0.0013376467,0.00052723836,1.9104538,1.0555536,0.8630611,0.17241266,0.26213953,0.6791785,0.8853438,0.1479247,0.00096525095,0.0,0.0,0.08385618,0.024010617,0.0,3344.2139,12220.756,41694.23,12.467573,0.011166759,0.10357124,41148896.0,40622804.0,31.25,1.0129498,0.39225388,664.5
2874,644.22565,1.0130796,371.7264,1.4705925,0.8422793,490.46008,0.0111551825,0.0075669927,0.0015577031,0.0006377977,1.6020935,1.1452476,1.0568765,0.1621347,0.18860053,0.46100867,0.8110018,0.28305984,0.018701738,0.00024131274,0.0,0.084821425,0.027871622,0.0,3162.2444,15098.914,67329.72,21.29175,0.0072413646,0.10617937,22300410.0,28247870.0,0.0,0.7894546,0.1770029,175.5
2875,902.62036,1.4452742,691.30145,1.5515577,1.0954632,233.36197,0.030184349,0.010894256,0.0038529474,0.00036480333,0.6145289,0.99843043,0.77819484,0.23951441,0.34999707,0.635425,0.6451092,0.20837355,0.0038610038,0.0,0.0,0.21862933,0.023889963,0.0,3802.7725,13847.883,48523.773,12.760104,0.016835995,0.14664625,53462090.0,57186656.0,0.0,0.93487,0.41167954,753.25
2876,945.5721,0.98668396,608.6902,1.4838225,1.199156,245.54472,0.016009897,0.007171944,0.0022251382,0.00042953825,1.3081715,0.8969345,1.030637,0.20479552,0.33177954,0.5753446,0.56086946,0.2804054,0.019305019,0.00048262547,0.0,0.10026544,0.017374517,0.0,3743.2725,16622.426,72195.24,19.286665,0.008979756,0.11800656,31125200.0,40739456.0,0.0,0.76400626,0.20137548,226.25
2877,514.9014,1.3560368,524.46704,1.3975962,0.77722925,325.16443,0.035036735,0.009750841,0.003211194,0.00015068428,0.72525185,1.2467451,0.7593251,0.1121856,0.22100902,0.5025381,0.7955135,0.24215734,0.0113416985,0.0003619691,0.0,0.1686776,0.008325289,0.0,2872.8179,10104.411,35245.25,12.268529,0.013208563,0.10809875,34767300.0,30415504.0,31.25,1.143077,0.4212114,759.5
2878,760.9364,0.8200771,743.7761,1.6316195,0.9070405,438.53806,0.02077702,0.013495393,0.0029927895,0.00026124483,1.1259003,1.07905,1.2293649,0.20812637,0.28457478,0.73159736,0.9198537,0.112572394,0.0032577221,0.0,0.0,0.10340251,0.009169884,0.0,2783.6165,11990.949,54599.816,19.614706,0.0087955,0.09869531,27110706.0,27236092.0,0.0,0.9953963,0.2403475,312.625
2879,1180.6589,1.2382702,330.93994,1.2779791,1.0482668,181.39777,0.04042221,0.004072666,0.00069439114,0.00074080797,1.6560612,0.80681306,0.94945663,0.13008389,0.39323694,0.35878468,0.73652893,0.7369691,0.29295367,0.022804054,0.0003619691,0.074324325,0.040419884,0.0,3958.05,16360.101,56340.688,14.234455,0.0140654,0.14957608,56364870.0,64187172.0,0.0,0.878133,0.37849903,598.25
2880,1184.8259,0.7521731,764.8963,1.6804221,1.1276659,272.15622,0.04822643,0.003576405,0.0014313548,0.00024628863,1.1722798,1.1246315,1.0537267,0.1136792,0.30779433,0.51149976,0.84249586,0.1722973,0.00398166,0.0,0.0,0.049348455,0.0076013515,0.0,3524.5762,14157.516,54099.812,15.34931,0.008527296,0.08553281,35232148.0,38862424.0,0.0,0.90658647,0.30139962,404.6875
2881,756.90295,1.1840045,305.66937,1.3100909,0.81702363,364.16595,0.027956914,0.012248846,0.0039519747,0.00070971274,1.7956702,0.77075267,0.78350157,0.20296925,0.39952278,0.58591115,0.6014081,0.62596524,0.082166985,0.0025337837,0.0,0.19715253,0.029198842,0.0,2804.524,11304.908,45527.445,16.233574,0.014462116,0.13801906,40813110.0,39157984.0,156.25,1.0422637,0.36353764,627.5625
2882,521.67725,1.0418407,587.57385,1.5466394,0.94694453,433.95264,0.03346298,0.009500479,0.0024194643,0.00045843548,1.3525426,0.930759,1.1364384,0.12892167,0.33809265,0.35525212,0.67726177,0.1504585,0.005188224,0.00012065637,0.0,0.1117278,0.019425675,0.0,2632.245,10500.471,41322.305,15.698502,0.01030578,0.10102312,27679854.0,23752162.0,0.0,1.1653614,0.3310811,519.0625
2883,938.67334,1.4224635,549.7338,1.4718337,0.97666645,164.0802,0.012560472,0.006171707,0.0012112942,0.00016930181,0.8639395,1.2068163,0.85761696,0.20895591,0.24425378,0.7296581,0.8666426,0.34966218,0.030405406,0.0003619691,0.0,0.076375484,0.0098938225,0.0,4342.9893,20710.297,83162.086,19.148582,0.010279537,0.12119937,41165936.0,58180260.0,0.0,0.70755845,0.22055985,269.8125
2884,898.19434,0.9592016,381.12387,1.3919127,1.0803597,307.69153,0.038630076,0.011379082,0.0031125208,0.0006191791,1.4637433,1.1834366,1.2260816,0.17158248,0.19915919,0.68192977,0.92585945,0.51544404,0.04355695,0.0015685328,0.0,0.14044401,0.025337838,0.0,3096.5635,12502.03,46259.61,14.939015,0.012622001,0.12485124,38149400.0,37996424.0,0.0,1.004026,0.3538851,597.5
2885,648.00543,1.3769827,685.56604,1.4860419,0.8818947,399.74445,0.017725317,0.008801515,0.00060199783,0.00033590497,0.5697286,0.95413804,0.95489657,0.081627086,0.37737203,0.40903896,0.7177301,0.2262307,0.0067567565,0.0,0.0,0.0558639,0.019184364,0.0,3617.6624,14786.32,54313.77,15.013499,0.009476982,0.090832815,33749744.0,38909330.0,0.0,0.8673947,0.2820946,399.1875
2886,795.97675,0.84727,465.4287,1.2722338,0.80122143,464.10526,0.04339114,0.0054445136,0.002132736,8.462929e-05,0.91763836,0.87238073,1.0337911,0.24134006,0.44883716,0.62568206,0.5918753,0.55260617,0.09218147,0.005188224,0.0,0.0777027,0.0026544402,0.0,2430.0088,10000.0205,47175.22,19.4136,0.008993434,0.094004996,32981948.0,29315660.0,0.0,1.1250625,0.3150338,439.5625
2887,1057.1138,1.2170408,660.00757,1.6337909,1.1681069,194.10385,0.023124177,0.014865734,0.0033309225,0.0005421943,1.864366,1.023003,0.75401425,0.16064046,0.27273268,0.45278585,0.75171465,0.16903958,0.0032577221,0.0,0.0,0.17277992,0.027147682,0.0,4422.9756,16531.75,55639.164,12.579577,0.015546719,0.14828062,47589856.0,56017530.0,0.0,0.8495529,0.35074806,610.0625
2888,1105.304,1.0826018,431.48105,1.5189371,0.86223626,173.50479,0.036626663,0.010999018,0.002843604,0.00022794915,1.9555212,1.0863614,0.90864396,0.2314603,0.3229229,0.6637163,0.6655005,0.3893581,0.012548262,0.00012065637,0.0,0.12524131,0.008928571,0.0,3452.459,13542.859,51555.656,14.933025,0.01428248,0.12756437,49586444.0,52483050.0,0.0,0.9448088,0.37656856,636.375
2889,835.97437,1.450746,643.1435,1.3872008,1.1140939,440.94226,0.016896699,0.007670237,0.0007602698,0.00051705685,1.0153584,0.7995009,1.1885364,0.15407932,0.22908503,0.43965396,0.8785137,0.441723,0.030888032,0.0014478764,0.0,0.07890926,0.032818533,0.0,4701.9204,18829.148,64802.625,13.782161,0.010319649,0.114088744,40425104.0,53126810.0,0.0,0.76091725,0.29029924,398.5
2890,589.5548,0.7242087,421.9137,1.596092,1.0190148,335.7292,0.0413908,0.0050749453,0.0018544192,0.00076826813,0.6601432,0.90518415,0.7314035,0.18560871,0.2931679,0.6199697,0.8057347,0.21054536,0.0121862935,0.0,0.0,0.07625483,0.023527991,0.0,2107.4863,8826.129,47313.234,22.450079,0.008156033,0.09839311,24230764.0,18448500.0,0.0,1.3134273,0.26170367,348.75
2891,869.8325,1.1435126,711.213,1.281756,0.93623674,240.42868,0.022292487,0.013747375,0.0035003033,0.00030481812,1.559269,1.2384942,1.0026997,0.09366027,0.38489735,0.4959013,0.6382791,0.3407336,0.033783782,0.0015685328,0.0,0.16155888,0.0136341695,0.0,3560.188,14188.205,53012.664,14.890411,0.013236946,0.12679781,39732496.0,43698856.0,0.0,0.9092342,0.31841215,520.25
2892,999.1628,0.87555504,559.5104,1.3565229,0.8957894,231.00104,0.046555527,0.0039459756,0.0015990695,0.000600841,0.77352494,1.1524911,0.80611646,0.14327994,0.42944813,0.543677,0.5536487,0.4598214,0.044039577,0.0018098454,0.0,0.07516892,0.02364865,0.0,3011.6719,12141.488,50423.395,16.742659,0.010503877,0.10819875,38185930.0,38032228.0,0.0,1.0040413,0.3227558,469.4375
2893,546.6305,1.2577983,503.60907,1.6620566,1.0348244,498.30978,0.02745985,0.013367202,0.0036718792,0.0001432505,1.2570173,0.99118763,1.0848138,0.22132112,0.25334466,0.5661355,0.7898559,0.13670367,0.0031370656,0.0,0.0,0.17820945,0.005550193,0.0,3005.2202,10903.223,39579.473,13.17024,0.012508292,0.10583438,33000948.0,30258696.0,93.75,1.0906235,0.36679536,667.6875
2894,705.2829,0.9187122,788.0718,1.4196566,1.179151,387.67053,0.031793885,0.009880545,0.0025794888,0.00039446057,1.7045147,0.8385054,0.90387386,0.10413149,0.18031451,0.39993036,0.91263294,0.1714527,0.01496139,0.00012065637,0.0,0.1042471,0.016771236,0.0,3104.4604,12719.232,48107.992,15.49641,0.0095949285,0.100588426,27890274.0,28194062.0,0.0,0.9892251,0.29850388,437.75
2895,1146.8884,1.3490146,341.05716,1.5707431,0.7585365,292.41364,0.012061595,0.0073029827,0.00094401557,0.0006777091,1.0745596,1.0473573,1.1739795,0.19674012,0.35852838,0.72238296,0.7308712,0.45173746,0.01930502,0.0,0.0,0.088320464,0.037403475,0.0,4883.81,23010.797,88649.99,18.15181,0.010538273,0.1433403,46515660.0,68011100.0,0.0,0.68394214,0.22176641,270.125
2896,1130.2026,0.94472325,627.3197,1.2513231,0.9921906,486.81363,0.02985457,0.010426113,0.0008539496,0.00036050758,1.145869,1.1676272,0.7350603,0.16645423,0.21902573,0.51890564,0.69113994,0.5396959,0.10098939,0.0049469112,0.0,0.04874517,0.014720077,0.0,4068.772,16105.812,59807.203,14.6990795,0.009490661,0.08934875,38344776.0,46045136.0,0.0,0.832765,0.28667957,406.5625
2897,680.40436,1.3128431,447.39655,1.6265233,0.9631287,220.61566,0.04896184,0.0070972685,0.002708009,0.0006423227,1.6346725,0.93893903,1.0140145,0.08641828,0.32769614,0.59647715,0.8523463,0.19594595,0.0031370656,0.0,0.0,0.16541988,0.040661197,0.0,2883.2603,10406.339,36020.004,12.492804,0.015403995,0.14635874,43067452.0,39351630.0,593.75,1.0944096,0.4601834,859.9375
2898,576.30054,0.8613057,727.09705,1.4132376,0.8327561,282.20706,0.014627812,0.0041504083,0.0033656263,0.0005199719,1.3263094,0.8565748,0.97460586,0.24546702,0.39284652,0.36265793,0.82512414,0.14792472,0.014116796,0.00084459456,0.0,0.12596524,0.01761583,0.0,2480.3564,12251.084,64373.54,25.953342,0.0069845114,0.10878,19996194.0,21548208.0,0.0,0.9279748,0.16578186,152.8125
2899,1015.17194,1.280634,406.06042,1.4928987,1.1436172,376.01138,0.03434851,0.012822915,0.0019489033,6.0936552e-05,0.70276463,1.0078076,1.2449688,0.15617612,0.2820678,0.740224,0.6183617,0.5672056,0.019908302,0.00024131274,0.0,0.11064189,0.0030164092,0.0,4171.1904,15576.613,48893.312,11.721669,0.013744221,0.11107031,51543550.0,57425570.0,0.0,0.8975715,0.40033782,724.0
2900,887.3634,0.7376518,487.69476,1.5394346,1.1524156,451.23425,0.019460484,0.004542387,0.0036023904,0.0007334043,1.5839099,1.1093131,0.8378406,0.1181382,0.26226613,0.6986953,0.57799095,0.23443532,0.013392857,0.00048262547,0.0,0.11920849,0.021356178,0.0,3040.7188,15237.166,67731.11,22.274704,0.007034838,0.11104874,22255488.0,28253316.0,0.0,0.7877124,0.17205599,167.625
2901,615.29987,1.1199197,575.3333,1.4509702,0.78531134,185.07857,0.039183736,0.013963539,0.001737807,0.00026850938,0.63697046,0.7550679,1.1174841,0.19883692,0.4236709,0.42273903,0.7660049,0.1772442,0.006877413,0.00024131274,0.0,0.091819495,0.010859073,0.0,2433.0547,8772.467,36845.445,15.143698,0.013348273,0.107093744,36752136.0,30383382.0,0.0,1.2096131,0.39997587,693.5
2902,806.8077,1.0558335,356.91165,1.6872178,0.8664393,252.18127,0.024689639,0.010781575,0.0010819621,0.00014615979,1.0376159,0.915437,0.8023884,0.12412545,0.35171553,0.6424477,0.94322515,0.25229245,0.006274131,0.0,0.0,0.054054055,0.0048262547,0.0,3025.4253,13362.709,55897.3,18.47585,0.009903834,0.09316187,34602176.0,36912100.0,0.0,0.93742096,0.28655887,414.3125
2903,1089.8193,1.4861115,772.187,1.3313669,1.0642443,345.85822,0.04379466,0.008204076,0.0025090957,0.0004338342,1.9317966,1.191128,1.0734363,0.21407913,0.19242115,0.46648598,0.7007703,0.5094112,0.019184362,0.00060328183,0.0,0.16783302,0.028354248,0.0,5173.492,16496.316,45905.348,8.873184,0.016300462,0.13963312,62775160.0,71707710.0,62.5,0.8754303,0.47490346,923.625
2904,1028.6344,0.8142945,321.01077,1.4414006,0.92012024,410.0377,0.015292154,0.0056489445,0.0038713065,0.00011955759,1.8413986,1.137047,1.1595658,0.13616455,0.41167447,0.65548193,0.8133621,0.39720076,0.047417954,0.0020511583,0.0,0.1275338,0.0043436293,0.0,3327.0503,17107.207,73923.01,22.218782,0.0074967756,0.112383746,27022800.0,36437160.0,0.0,0.7416275,0.16167954,164.5
2905,781.1802,1.2461014,749.4636,1.5770707,1.0035584,319.26648,0.0361841,0.014321448,0.0015795331,0.0005786188,0.94207263,0.97513306,0.8881339,0.22810952,0.30089468,0.42835402,0.6302336,0.12813707,0.0021718147,0.0,0.0,0.10690154,0.030526062,0.0,3706.9053,12209.487,40221.47,10.850417,0.013778925,0.11587562,42223430.0,42575684.0,0.0,0.99172646,0.41276544,759.375
