theta_id,reward_base,activity_scale,enhance_cost_base,enhance_growth,enhance_success_scale,level_cost_base,drop_D,drop_C,drop_B,drop_A,synth_cost_scale,synth_success_scale,effect_scale,spend_low,spend_mid,spend_high,spend_whale,d180_reach_d5,d180_reach_d10,d180_reach_d15,d180_reach_d20,d180_has_B,d180_has_A,d180_has_S,d180_p50,d180_p90,d180_p99,d180_p99_p50,d180_mean_bonus,d180_p99_bonus,d180_sink,d180_inflow,d180_refund,d180_sink_ratio,d180_drop7,d180_spare_total,balance_loss,balance_score,obj_growth,obj_rarity,obj_economy,obj_fun
10000378,1108.8718,1.2693247,788.9243,1.550265,0.8861307,174.73592,0.042429477,0.00308801,0.0021896602,0.00043439498,1.9692699,0.75682825,1.1587938,0.13234949,0.29828736,0.4600598,0.8773457,0.5249759,0.03354247,0.0,0.0,0.5343871,0.13815153,0.00012065637,10945.896,35495.758,127348.28,11.63434,0.05266002,0.3416555,360081280.0,410071870.0,40406.25,0.8780066,0.39261582,3066.0625,0.40810543,0.71017414,-0.15143342,-0.0,-0.028006554,-0.14261582
10000348,871.5475,1.3664017,678.2742,1.6578537,0.76655716,400.8598,0.014423406,0.0143105835,0.0031203402,0.00015740076,0.7704296,0.8196815,1.0681039,0.19156316,0.34244573,0.5413022,0.5630336,0.49843144,0.00024131274,0.0,0.0,0.6858108,0.112572394,0.00012065637,11780.842,34753.633,81105.3,6.8845077,0.047170725,0.24280727,289981400.0,339628900.0,1656.25,0.85381424,0.3150338,3031.1875,0.40825516,0.7100986,-0.16132724,-0.0,-0.0038142204,-0.06503379
10000163,1185.7332,0.90934247,663.78705,1.5416322,0.8511038,216.43182,0.028932007,0.010684906,0.0034959703,0.00012229376,0.9282918,0.9716221,0.7535678,0.08309636,0.23645256,0.6588893,0.7396972,0.50699806,0.013151545,0.0,0.0,0.5515203,0.053088803,0.0,11389.821,35481.047,108388.766,9.516283,0.043223575,0.2401,247984510.0,298132740.0,10406.25,0.83176327,0.285111,2565.0625,0.4084724,0.7099891,-0.15384652,-0.0,-0.018236756,-0.03511101
10000057,930.1499,1.2580507,784.90717,1.4997437,1.0144125,208.66486,0.015256302,0.012081169,0.0021935126,0.00039512725,0.9131723,0.9170935,0.8304051,0.08773425,0.20998994,0.58762,0.7385971,0.49686295,0.02292471,0.0,0.0,0.5918195,0.13706563,0.00024131274,13375.446,40693.82,118787.21,8.88099,0.049058642,0.30379105,267020740.0,329573900.0,13125.0,0.8101677,0.27787164,2673.9375,0.40871087,0.7098689,-0.14021234,-0.0,-0.039832354,-0.027871639
10000034,908.69495,1.1324854,770.0383,1.4859687,1.0849302,211.38498,0.020125214,0.009749546,0.0033684997,0.0004515131,0.56975406,0.99812126,0.9677123,0.1974045,0.19681455,0.53363496,0.9051652,0.5256998,0.019425675,0.0,0.0,0.63296336,0.15612935,0.00024131274,11152.65,33049.57,77294.59,6.930603,0.04936057,0.3088641,248035790.0,293363520.0,5093.75,0.8454749,0.2790782,2643.5,0.4096231,0.7094095,-0.16627412,-0.0,-0.004525125,-0.029078186
10000221,932.2887,1.3299416,794.29395,1.4914268,0.9914703,152.71739,0.03374765,0.0038919488,0.0016124377,0.00019012527,0.5301011,1.0306312,0.7696005,0.1102082,0.42948633,0.62609845,0.60479605,0.5605695,0.057673745,0.0,0.0,0.4590975,0.07685811,0.0,8420.977,33070.258,108034.79,12.829247,0.048018478,0.2633351,301288800.0,345553470.0,0.0,0.8719021,0.35762548,2779.75,0.4098078,0.70931655,-0.16289577,-0.0,-0.021902084,-0.107625484
10000394,976.5375,0.9152157,643.40283,1.6327827,1.142857,248.05022,0.024144724,0.005468211,0.0020540496,0.000509748,1.418598,0.86868405,0.84632933,0.18396991,0.34550893,0.4907046,0.67525595,0.50144786,0.006032819,0.0,0.0,0.4231419,0.109073356,0.0,9128.436,30782.22,77523.57,8.492537,0.037175182,0.2581433,209465810.0,247325090.0,4000.0,0.8469113,0.2320222,1906.0625,0.4104245,0.7090064,-0.15541503,-0.0,-0.0030887127,-0.017977804
10000230,1095.0457,1.2628154,792.0945,1.6524755,1.1361086,391.36047,0.017368887,0.011710849,0.0036256867,0.0002647815,1.2264843,1.000872,1.0600384,0.2436076,0.31013477,0.42810804,0.7635783,0.5045849,0.0024131276,0.0,0.0,0.6943774,0.14997587,0.00012065637,14180.806,40398.617,89212.125,6.2910476,0.049500953,0.27809417,339309540.0,396832700.0,44187.5,0.85494906,0.30501932,2951.3125,0.41056055,0.708938,-0.16217178,-0.0,-0.0049490333,-0.05501932
10000399,1094.4332,1.380657,753.71564,1.6467271,1.1967714,189.13536,0.043884672,0.003659985,0.0034220808,0.00020830682,0.8958908,0.7682406,1.1537843,0.10900274,0.41076344,0.6691594,0.8349506,0.4784025,0.023648648,0.0,0.0,0.65154433,0.108228765,0.0,9980.789,35733.14,154556.42,15.485391,0.05769182,0.3061852,385409950.0,444105300.0,16718.75,0.86780196,0.4425676,3425.5,0.4107763,0.70882964,-0.15794885,-0.0,-0.01780194,-0.19256759
10000408,1007.7986,1.0473869,644.7992,1.6333795,0.9665815,267.7879,0.018985957,0.013875116,0.0007324987,0.00044430108,0.7286899,1.158142,0.95808154,0.22272834,0.322392,0.56499904,0.7558931,0.5004826,0.0033783782,0.0,0.0,0.45668435,0.11691602,0.0,9935.919,31439.883,75084.47,7.556872,0.041830674,0.26919258,255109010.0,295838880.0,312.5,0.8623232,0.26592663,2429.5625,0.4110041,0.7087152,-0.15710424,-0.0,-0.012323201,-0.01592663
10000112,935.30426,1.017978,778.37506,1.4894583,1.1919816,184.26599,0.019970082,0.01392135,0.0022728832,0.00027477555,0.8322029,0.81995183,0.8979629,0.16742423,0.19303834,0.6747758,0.66866994,0.47104248,0.024010617,0.0,0.0,0.5287162,0.087113895,0.0,10555.355,32754.605,79272.42,7.5101614,0.045649767,0.25694,225023000.0,267491580.0,9562.5,0.84120387,0.2842664,2553.625,0.4110827,0.7086757,-0.1649469,-0.0,-0.008796155,-0.034266412
10000267,785.4008,1.4439236,791.8816,1.5900779,1.1934439,340.6136,0.015736548,0.009685827,0.001080526,0.00050261465,0.9065148,0.971004,1.0994459,0.11595702,0.32890034,0.7130449,0.92540276,0.49070945,0.0060328185,0.0,0.0,0.519667,0.17302124,0.0,11339.67,35186.645,105525.4,9.305861,0.044031706,0.28902072,273020860.0,323134500.0,6125.0,0.84489805,0.2840251,2648.125,0.41115198,0.7086409,-0.16325772,-0.0,-0.005101979,-0.034025103
10000149,1128.8523,1.1515813,692.07916,1.6932906,0.9703841,475.83792,0.029702008,0.014103463,0.0021002442,0.0004869164,1.535992,1.0984448,1.0930953,0.12624875,0.38050917,0.5650473,0.5583257,0.4949324,0.00024131274,0.0,0.0,0.6145029,0.17024614,0.0003619691,12672.504,35864.188,112721.97,8.895003,0.046002824,0.27375555,315889340.0,371069440.0,8718.75,0.85127443,0.37101835,3275.625,0.4114435,0.70849454,-0.16482627,-0.0,-0.0012744069,-0.12101835
10000030,1153.9448,1.4545466,773.93677,1.5446544,1.1869174,198.3935,0.03467617,0.012755327,0.0037940207,0.00050622254,0.85699415,1.0909499,0.9588399,0.110731736,0.21210435,0.69335663,0.56299156,0.54476357,0.035352316,0.0,0.0,0.78233594,0.27292472,0.0047055986,15085.773,42799.39,165497.06,10.970407,0.06916113,0.43247697,416091840.0,493498180.0,25437.5,0.8431042,0.45366794,4194.875,0.41149008,0.7084711,-0.16941124,-0.0,-0.00689584,-0.20366794
10000127,1136.1628,1.0513854,598.77515,1.6131274,1.052181,159.71564,0.04286976,0.007993325,0.0023098157,0.0006427078,0.9963228,1.0722077,1.1028585,0.20855513,0.18196811,0.43734422,0.81963015,0.52642375,0.018219113,0.0,0.0,0.5708253,0.1739865,0.00060328183,11233.865,33447.58,120230.19,10.702477,0.054960027,0.37136954,297642000.0,349004400.0,9062.5,0.8528094,0.37319016,3143.125,0.4115138,0.70845926,-0.16820464,-0.0,-0.0028094053,-0.123190165
10000178,809.02563,1.4914006,731.291,1.5694551,0.9776424,198.22025,0.02117133,0.003853264,0.0019327535,0.00033637712,1.7876997,0.7738737,1.0132308,0.11980827,0.41489428,0.5284746,0.58712864,0.52256274,0.018822394,0.0,0.0,0.5342664,0.12620658,0.0,9718.3125,36429.234,113895.99,11.719729,0.04747768,0.30216214,295763900.0,344115900.0,11000.0,0.8594617,0.29416025,2471.875,0.41226202,0.7080839,-0.16374034,-0.0,-0.009461701,-0.044160247
10000500,927.03815,1.0316035,684.26074,1.6117456,0.9628709,459.03946,0.029425688,0.011764513,0.0031048248,0.00054311205,0.74535924,1.2404215,0.7357854,0.23143658,0.23430458,0.42144802,0.94635594,0.49457043,0.00024131274,0.0,0.0,0.64249516,0.17072876,0.00012065637,11489.385,30620.027,70130.45,6.103935,0.042629663,0.24878079,223628240.0,263510030.0,36093.75,0.8485355,0.3266168,3053.6875,0.41245267,0.7079883,-0.16518825,-0.0,-0.0014645457,-0.076616794
10000027,821.4775,1.3147601,597.9634,1.6700929,1.1961203,333.17926,0.025049593,0.009019379,0.0031265528,0.00052309135,0.6698497,1.1280322,0.9066323,0.21121626,0.21392097,0.71246594,0.66259503,0.4927606,0.0013272201,0.0,0.0,0.6844836,0.20909749,0.00096525095,11484.204,31868.672,79848.37,6.9528866,0.04995998,0.3055465,260307220.0,305796740.0,4500.0,0.8512301,0.35086873,3135.8125,0.41300586,0.70771116,-0.16591218,-0.0,-0.001230061,-0.10086873
10000400,1062.4158,1.0335093,736.8133,1.5697862,1.0329161,306.9563,0.026022753,0.014065009,0.0021842546,0.00061839825,0.85692036,1.2310553,0.92623675,0.20911868,0.23450744,0.4039691,0.80824304,0.50723934,0.0026544402,0.0,0.0,0.6043678,0.17543435,0.00084459456,12273.992,33306.953,76335.0,6.219248,0.04687588,0.29438087,262224320.0,309818750.0,9906.25,0.84635264,0.31853282,2954.8125,0.41331366,0.707557,-0.1645849,-0.0,-0.003647387,-0.068532825
10000102,1098.7974,1.2229133,753.07446,1.5030898,0.99606615,152.75513,0.04994285,0.0064960457,0.0036313673,0.0007014549,1.3869498,0.7743881,1.2378376,0.11781086,0.27630925,0.7247377,0.89137113,0.5205116,0.052606177,0.0,0.0,0.6765202,0.21609557,0.00060328183,9954.042,30240.805,122582.71,12.314868,0.06358738,0.41278362,371600480.0,404031040.0,132531.25,0.91943085,0.44811773,3817.1875,0.41365403,0.7073866,-0.12790544,-0.0,-0.06943083,-0.19811773
10000283,899.16736,1.3712384,784.4551,1.593893,0.98940873,300.25403,0.017946377,0.007744497,0.0019772681,0.00067144056,0.8153061,0.83955413,1.017395,0.19223237,0.33882144,0.5083627,0.92130375,0.50736,0.005791506,0.0,0.0,0.57396233,0.2112693,0.00060328183,11411.623,35477.52,87081.125,7.630915,0.04866682,0.3323391,302461200.0,352115780.0,6750.0,0.85896575,0.2820946,2605.875,0.4136898,0.70736873,-0.16156848,-0.0,-0.008965731,-0.032094598
10000169,1060.9414,0.87068796,650.2638,1.4912506,0.9880658,177.90823,0.030670123,0.011512686,0.0017142387,0.00070954784,1.6514032,0.8556011,1.1966486,0.08749768,0.22378644,0.68152624,0.59459376,0.5345077,0.030646717,0.0,0.0,0.44703186,0.14309846,0.0,10088.723,32065.418,95688.56,9.484705,0.044268586,0.301909,229930140.0,266025440.0,30187.5,0.8642183,0.28885135,2567.4375,0.413726,0.7073507,-0.16386098,-0.0,-0.014218271,-0.03885135
10000269,957.52795,1.4421252,716.06744,1.5854764,1.0335605,157.02248,0.011957225,0.0077176504,0.003503354,0.0007841442,0.516773,0.78081685,0.9979552,0.17380342,0.28986445,0.39738008,0.7437154,0.5084459,0.022683397,0.0,0.0,0.718388,0.2715975,0.0020511583,12977.605,47035.36,159013.19,12.252892,0.06395949,0.4341668,330225100.0,405683970.0,625.0,0.81399465,0.26085907,2585.8125,0.4141914,0.70711786,-0.14576252,-0.0,-0.036005378,-0.010859072
10000088,1196.0095,1.2731177,704.1879,1.640252,0.98933613,195.56091,0.02636714,0.01148604,0.0010659958,0.0007165123,1.7612689,0.9691067,0.91664976,0.12584628,0.44984663,0.47805667,0.6668046,0.48829633,0.011944981,0.0,0.0,0.5388513,0.2018581,0.00060328183,10957.465,41595.56,143485.88,13.094806,0.05595751,0.39640665,377275460.0,436755260.0,22218.75,0.8637704,0.3542471,3114.375,0.41420048,0.70711327,-0.15975869,-0.0,-0.0137704015,-0.10424709
10000325,1048.7703,1.1277016,659.766,1.6703424,1.1591942,353.68127,0.029729297,0.008256405,0.0021520269,0.00045527093,0.5924313,1.1112095,0.76816046,0.13027667,0.30997986,0.5748472,0.9198742,0.5045849,0.0012065637,0.0,0.0,0.5539334,0.14285713,0.00012065637,11812.778,34095.688,97471.66,8.251374,0.04345957,0.27155626,276574000.0,327472960.0,2968.75,0.8445629,0.32734072,2798.6875,0.4143091,0.70705897,-0.16337834,-0.0,-0.0054371357,-0.07734072
10000041,1110.5854,1.1679636,606.3517,1.6356343,1.1369156,186.7341,0.020430025,0.01440778,0.0022877064,0.0007015638,0.5050462,1.1775236,0.7348048,0.19155768,0.2391388,0.54916555,0.5929445,0.50892854,0.0073600383,0.0,0.0,0.64732146,0.226472,0.0013272201,12110.054,37955.63,114540.42,9.458292,0.057878353,0.39093283,307733250.0,366336160.0,750.0,0.840028,0.31672296,3016.25,0.41441503,0.7070061,-0.1615685,-0.0,-0.009972036,-0.06672296
10000335,1160.9082,1.4185328,735.3054,1.6794292,0.9635351,188.7807,0.0324419,0.007618298,0.0012576765,0.00012086591,1.5553077,1.0303646,0.75145537,0.19595695,0.23886703,0.44592744,0.75217676,0.5168919,0.009411197,0.0,0.0,0.49481177,0.0633446,0.0,13101.647,42383.7,166617.9,12.717325,0.051378712,0.24837016,389426400.0,459643400.0,18218.75,0.84720236,0.38585907,3190.125,0.41445228,0.70698744,-0.16748069,-0.0,-0.0027976632,-0.13585907
10000454,1002.567,1.4755015,739.586,1.5737245,1.0106297,153.75215,0.036560424,0.011580508,0.0006201944,0.00016224837,1.5207441,1.1890529,0.9097103,0.14685878,0.30252528,0.6543287,0.6223445,0.4997587,0.02425193,0.0,0.0,0.5486245,0.083976835,0.00012065637,10070.041,32938.83,135770.2,13.482587,0.055757523,0.2729339,378703550.0,420759600.0,63625.0,0.8999112,0.4372587,3837.0,0.41471955,0.70685387,-0.13598937,-0.0,-0.0499112,-0.18725869
10000277,1110.8049,1.2943206,725.9785,1.6566999,1.0837646,199.38954,0.018721659,0.0074659293,0.0034924513,0.000116714175,0.7882577,0.85509735,0.9170511,0.20198193,0.30328313,0.67201793,0.89434576,0.47550675,0.014720078,0.0,0.0,0.6381515,0.083735526,0.0,11577.36,42485.555,127135.49,10.981388,0.05246287,0.258601,346850800.0,408872540.0,8375.0,0.84829295,0.28004342,2609.5,0.41474688,0.7068402,-0.16977316,-0.0,-0.001707077,-0.030043423
10000111,942.1838,1.2980952,682.4675,1.6120583,1.0474557,208.0925,0.0447035,0.0044580186,0.0009393079,0.0006165605,1.0620677,1.0329924,1.0526278,0.11148241,0.1882932,0.628157,0.81058705,0.4792471,0.014358108,0.0,0.0,0.44594595,0.18207046,0.00012065637,12482.641,33897.883,113994.44,9.132237,0.048734307,0.34429103,295523460.0,350230700.0,11343.75,0.8437693,0.41940156,3164.0,0.41495663,0.7067355,-0.1663948,-0.0,-0.006230712,-0.16940156
10000045,979.66797,1.367338,733.43994,1.5716224,0.9920434,154.3379,0.027173147,0.0050102044,0.0020550503,6.857867e-05,0.9671147,0.8227825,1.135113,0.1159644,0.3104721,0.7309061,0.90004677,0.5627413,0.045728765,0.0,0.0,0.4966216,0.03631757,0.0,10313.476,39154.816,131977.72,12.796629,0.048889246,0.2481225,329369570.0,386295140.0,9031.25,0.8526172,0.32299712,2703.6875,0.41508642,0.70667064,-0.1770125,-0.0,-0.0026171803,-0.07299712
10000147,859.02954,1.0382308,520.28937,1.5800221,1.0355382,159.61578,0.017973375,0.013714192,0.0029344074,0.0004902562,0.7006942,1.1497791,1.1271445,0.1441358,0.31661415,0.44575962,0.6631434,0.5109797,0.008928572,0.0,0.0,0.6237935,0.16047299,0.0003619691,8971.551,28951.363,80016.19,8.91888,0.050908506,0.3307805,222686930.0,258836910.0,3437.5,0.8603254,0.26387548,2621.875,0.41512606,0.7066508,-0.16205114,-0.0,-0.010325372,-0.0138754845
10000046,903.92285,1.3466218,728.7037,1.5443773,1.1784929,282.6978,0.02876747,0.011901133,0.00272204,0.0004353964,1.307671,1.1151764,1.1597211,0.08450667,0.22584625,0.64699394,0.602554,0.5190637,0.009290541,0.0,0.0,0.6902751,0.19160232,0.0003619691,13176.322,35861.586,133928.44,10.164326,0.052771464,0.31818986,301775680.0,355050100.0,70656.25,0.84978324,0.40021718,3605.125,0.41522622,0.7066008,-0.16977316,-0.0,-0.0002167821,-0.15021718
10000101,1116.3918,1.1498756,611.55896,1.6609504,0.9280809,161.00267,0.014963424,0.009559676,0.0030702553,0.0006523406,0.59398055,0.9251927,0.9362453,0.18912089,0.37761056,0.6977905,0.85906565,0.47755793,0.012548262,0.0,0.0,0.6245174,0.19437742,0.00084459456,9900.203,40896.67,116785.78,11.796302,0.05568565,0.39705706,313991870.0,369261820.0,3000.0,0.8503162,0.24855211,2369.875,0.41543567,0.70649624,-0.1698938,-0.0,-0.00031620264,-0.0014478862
10000374,1043.8904,0.8130275,565.1096,1.6016771,1.0079446,196.43863,0.03036511,0.004950132,0.0032020947,0.00020372593,1.087343,1.1555269,0.92854273,0.13317347,0.28966746,0.5814992,0.6458099,0.5138755,0.009411197,0.0,0.0,0.47273165,0.05839768,0.0,8733.049,29620.371,78467.52,8.985124,0.038057864,0.23938335,201287800.0,236507630.0,4218.75,0.85106856,0.24022684,2037.375,0.41559893,0.7064148,-0.16446428,-0.0,-0.0010685325,-0.009773165
10000059,882.92566,1.4890232,603.3691,1.665119,0.99212253,285.98428,0.028474642,0.008062337,0.0023374911,0.00075050443,1.1347308,1.0574958,0.86001384,0.1402617,0.2428306,0.51714516,0.6842532,0.49481177,0.002895753,0.0,0.0,0.675555,0.2679778,0.001930502,13016.949,34705.547,101431.12,7.7922344,0.05592536,0.34824142,321295040.0,374242100.0,27531.25,0.85845876,0.3821187,3457.9375,0.41582516,0.7063019,-0.16229247,-0.0,-0.008458734,-0.1321187
10000486,932.63574,1.0119045,609.01404,1.6814928,1.1248884,447.127,0.03350518,0.010219295,0.0020406852,0.0006963079,0.863884,1.2220993,0.75254124,0.23742928,0.22077829,0.6393405,0.77099687,0.49276063,0.00024131274,0.0,0.0,0.5568291,0.1733832,0.00024131274,10733.554,29123.945,70154.14,6.535966,0.04124422,0.25940508,221327120.0,259925280.0,10562.5,0.85146827,0.32975388,2905.375,0.41607782,0.70617586,-0.16699806,-0.0,-0.0014682412,-0.079753876
10000078,779.34534,1.2935306,686.4815,1.5179895,1.0622487,198.0246,0.015116533,0.010236075,0.0015543611,0.0007172512,0.9939765,1.0541581,0.8545075,0.081317596,0.3282801,0.69084096,0.6975398,0.47635135,0.01665058,0.0,0.0,0.57396233,0.21126932,0.00060328183,9667.23,33336.797,108916.66,11.266583,0.049074676,0.34385747,239896000.0,284602000.0,15906.25,0.8428704,0.27232143,2529.5,0.41636524,0.7060326,-0.16699806,-0.0,-0.0071296096,-0.022321433
10000237,1197.9304,1.196713,661.62537,1.6211483,1.0002501,153.74205,0.034477882,0.011218976,0.0018984997,0.00078933785,0.5912657,1.0773941,0.81985295,0.091330424,0.41995102,0.43042576,0.742965,0.47188705,0.017857144,0.0,0.0,0.6119691,0.22671333,0.0012065637,10717.566,39361.395,150651.69,14.05652,0.06090939,0.42331406,347010980.0,409790270.0,406.25,0.84680057,0.38248068,3340.125,0.4163822,0.7060241,-0.1702558,-0.0,-0.0031994581,-0.13248068
10000419,906.49475,1.3318031,704.4121,1.5910478,1.1243122,322.87488,0.026802775,0.013821304,0.0015093954,0.00056209066,0.52814364,1.147218,0.8232344,0.09313293,0.3913239,0.47449988,0.89413923,0.51242757,0.0037403475,0.0,0.0,0.6247587,0.19872105,0.0012065637,11115.713,31678.998,119646.47,10.763724,0.050292954,0.30595082,288333380.0,338950980.0,6406.25,0.85064787,0.37536198,3433.25,0.41647604,0.7059774,-0.16868722,-0.0,-0.0006478429,-0.12536198
10000424,809.0901,1.4417019,776.6116,1.6094996,0.9561464,494.61917,0.024688907,0.011654045,0.0025279745,0.00058769126,0.5520545,1.0712829,0.9934844,0.16656542,0.3125282,0.5809266,0.81991327,0.5050676,0.00012065637,0.0,0.0,0.69063705,0.23334943,0.0019305019,11953.604,31876.818,87429.81,7.314097,0.049075983,0.28516406,283380160.0,331538400.0,9093.75,0.8547197,0.38827223,3518.4375,0.41691303,0.70575964,-0.16494693,-0.0,-0.0047196746,-0.13827223
10000376,711.1112,1.4666356,764.1188,1.5300939,1.1230162,180.54955,0.01654785,0.0072507947,0.0010607983,0.0003521637,1.00257,0.7936548,0.8309077,0.10837687,0.37034693,0.47984552,0.9471681,0.464527,0.023407336,0.0,0.0,0.4565637,0.13115348,0.0,9408.966,32965.105,94931.71,10.089495,0.045228176,0.30534375,248797340.0,291631420.0,12843.75,0.85308504,0.28004342,2435.0,0.41705513,0.70568883,-0.17206565,-0.0,-0.0030850172,-0.030043423
10000207,1183.8231,1.2109729,725.2418,1.5069257,0.8137902,156.57506,0.041514277,0.007887024,0.0028759814,8.704139e-05,0.76771337,1.0627837,0.97227716,0.08442888,0.35489053,0.7303207,0.73552966,0.5485039,0.046332046,0.0,0.0,0.61619204,0.07818533,0.0,9638.107,34320.58,127816.67,13.261595,0.055289093,0.2608321,359647600.0,411494000.0,6750.0,0.8739901,0.40986967,3374.625,0.41716278,0.70563525,-0.16217183,-0.0,-0.023990095,-0.15986967
10000423,942.0654,1.3054614,752.2284,1.6786063,1.0373175,436.20074,0.022892773,0.008589953,0.00230385,0.00022903502,0.7808833,1.0549004,0.9123894,0.22025122,0.34500712,0.40517035,0.82577217,0.48998553,0.0012065637,0.0,0.0,0.58252895,0.100024134,0.0,12391.973,35390.754,78683.11,6.3495226,0.042737056,0.23892915,291867260.0,343316300.0,7593.75,0.8501223,0.304778,2832.125,0.41719592,0.70561874,-0.16880791,-0.0,-0.00012224913,-0.05477801
10000323,1175.5154,1.1356145,743.1122,1.6092666,0.95847154,335.34332,0.029359797,0.011156764,0.0035643673,0.00018771956,1.2455763,1.0324364,1.036048,0.09572453,0.2691683,0.71522087,0.7549945,0.49010617,0.0037403475,0.0,0.0,0.65468144,0.10183398,0.00012065637,13220.707,38284.844,130339.586,9.858746,0.04758905,0.24708453,325434940.0,380767840.0,58250.0,0.85455006,0.34133688,3192.8125,0.41726187,0.7055859,-0.16615349,-0.0,-0.00455004,-0.091336876
10000489,690.34766,1.0967071,614.1005,1.5534961,0.792404,397.2989,0.02174577,0.010995859,0.0023382606,0.00054543215,0.92905605,1.142658,0.90663975,0.21627954,0.18387394,0.5506699,0.5886271,0.50096524,0.0003619691,0.0,0.0,0.5847007,0.16264479,0.00024131274,9841.642,27005.18,64743.555,6.578532,0.039320916,0.24246097,176495650.0,210318880.0,3593.75,0.8391668,0.28704152,2644.4375,0.41727537,0.70557916,-0.16060327,-0.0,-0.010833204,-0.037041515
10000508,935.3339,0.9774287,579.64594,1.6550468,1.1429896,244.89093,0.03508965,0.0036216252,0.0016114088,0.00058153644,1.756047,1.043285,1.0759697,0.17015694,0.19248095,0.38980317,0.78007543,0.50723934,0.0059121624,0.0,0.0,0.40974903,0.13139479,0.0,11264.332,31097.844,79746.805,7.0795856,0.03870208,0.2732953,215796260.0,257434460.0,12781.25,0.8382154,0.29295367,2325.25,0.4173752,0.7055295,-0.16132718,-0.0,-0.011784613,-0.04295367
10000164,854.72015,1.2602898,618.0121,1.6080644,0.93626505,290.9591,0.02168288,0.014372747,0.0015501741,0.0007574032,0.7138233,0.8339755,0.8604108,0.10881491,0.24648532,0.68451,0.70908195,0.4958977,0.003016409,0.0,0.0,0.5915782,0.2195946,0.00060328183,11521.969,32435.246,99052.46,8.596835,0.049399108,0.31671095,254688860.0,303630100.0,1406.25,0.838809,0.34109557,3094.4375,0.41745007,0.7054922,-0.16108587,-0.0,-0.0111910105,-0.09109557
10000081,1168.5173,1.4705377,773.34106,1.6446196,1.1301892,173.79684,0.019770822,0.010486165,0.0031110407,0.00047818825,0.78549814,1.1097116,0.7644863,0.18421695,0.2601945,0.46121788,0.7441252,0.5101352,0.012427606,0.0,0.0,0.71344113,0.22972973,0.0033783782,14094.546,48415.086,183421.31,13.013638,0.06586958,0.42744842,407726050.0,490615870.0,5187.5,0.8310407,0.3374759,3289.5625,0.41764036,0.70539755,-0.15770757,-0.0,-0.018959343,-0.087475896
10000503,893.7616,1.2703362,677.1709,1.6479797,0.8483639,415.83316,0.036925066,0.0042392053,0.00365042,0.00046278612,0.97606814,0.9009313,0.91086,0.20223059,0.2501586,0.39329296,0.9143268,0.4997587,0.0003619691,0.0,0.0,0.66409266,0.1656612,0.0003619691,12143.116,32298.543,77829.125,6.409321,0.045898296,0.2684121,275173630.0,319157540.0,42500.0,0.8620727,0.37934363,3195.0625,0.41768673,0.7053745,-0.15987934,-0.0,-0.012072682,-0.12934363
10000193,1002.5802,1.0297416,761.22595,1.4768208,0.91409856,231.3759,0.040626287,0.0056597507,0.0024359995,0.0006475218,1.2017949,1.1752825,0.81581753,0.08872969,0.2663581,0.5934154,0.94422066,0.50265443,0.012789575,0.0,0.0,0.54488415,0.17290057,0.0,9965.122,28422.607,96686.53,9.702494,0.04565233,0.2982762,253789540.0,288439900.0,53500.0,0.87970656,0.34314674,2983.25,0.41789472,0.705271,-0.14986485,-0.0,-0.029706538,-0.09314674
10000380,1123.0466,1.0868325,570.8708,1.6020299,0.76214874,257.48297,0.04350934,0.0120935645,0.0013425241,0.0007022391,1.4296578,1.1689988,0.73908675,0.08417332,0.2156611,0.45095724,0.6974607,0.5133928,0.004222973,0.0,0.0,0.5616554,0.18653475,0.00012065637,12804.393,33556.46,117511.81,9.177461,0.048656218,0.31017655,288598340.0,340003040.0,49968.75,0.8486863,0.40166503,3477.75,0.4181988,0.7051197,-0.16916983,-0.0,-0.001313746,-0.15166503
10000422,1002.7058,1.2511823,798.01056,1.5622084,0.77561873,289.63937,0.029202845,0.009026266,0.0011788909,0.00048476807,1.1265345,0.94155735,1.0197222,0.12167301,0.37328792,0.5258461,0.59509677,0.5025338,0.003619691,0.0,0.0,0.4776786,0.14502895,0.00012065637,10606.342,32790.625,99970.59,9.425549,0.045088038,0.28998286,307495550.0,355542600.0,1843.75,0.86485827,0.3445946,2909.5625,0.41830572,0.70506656,-0.1589141,-0.0,-0.014858246,-0.0945946
10000083,887.1284,1.3108965,709.2382,1.565346,1.1066506,196.73923,0.026312647,0.0056262882,0.0013963084,0.0006174843,1.1299043,0.7815887,1.040621,0.097656876,0.29465306,0.5245547,0.7429863,0.5287162,0.02328668,0.0,0.0,0.48359072,0.18146718,0.00012065637,10889.275,36063.594,118690.72,10.899781,0.048441786,0.34660316,279147070.0,333400480.0,3062.5,0.83726484,0.32118726,2610.9375,0.41831848,0.70506024,-0.16542952,-0.0,-0.012735188,-0.07118726
10000213,969.95105,1.3749558,783.6499,1.5465744,0.92049384,243.00095,0.016041525,0.011908686,0.002220417,0.0006828931,1.1227484,1.092978,0.88695836,0.14484271,0.2926004,0.435296,0.8557324,0.48684847,0.008083977,0.0,0.0,0.6611969,0.23455599,0.0016891891,12933.465,38856.055,102815.19,7.9495473,0.054694023,0.35442892,326909540.0,380866370.0,47218.75,0.8582249,0.30694982,2999.9375,0.41843048,0.70500463,-0.16506755,-0.0,-0.008224905,-0.056949824
